sentence1	PPL1	Sentence2	PPL2	Correct
Catherine imagines Brad heals herself.	7.202810764312744	Catherine imagines Brad heals himself.	6.67289924621582	correct
Rachel explained Stephen doesn't talk about herself.	6.111551284790039	Rachel explained Stephen doesn't talk about himself.	6.0817646980285645	correct
Those senators think Patricia talked to themselves.	7.665620803833008	Those senators think Patricia talked to herself.	7.273714542388916	correct
Helen has said Noah hid herself.	7.785995960235596	Helen has said Noah hid himself.	7.177923202514648	correct
The students explain Beth healed themselves.	9.709869384765625	The students explain Beth healed herself.	9.185088157653809	correct
Stacey was explaining that mall hadn't aggravated herself.	6.6599531173706055	Stacey was explaining that mall hadn't aggravated itself.	6.886013031005859	incorrect
John is thinking Melissa hasn't impressed himself.	6.85920524597168	John is thinking Melissa hasn't impressed herself.	6.784963607788086	correct
Those actresses had explained Florence found themselves.	8.408031463623047	Those actresses had explained Florence found herself.	7.974063873291016	correct
Some guy does explain that bank hadn't referenced himself.	6.0193681716918945	Some guy does explain that bank hadn't referenced itself.	6.040872097015381	incorrect
Debra thinks Omar isn't curing herself.	6.489289283752441	Debra thinks Omar isn't curing himself.	6.2153849601745605	correct
Sara thought a lot of students did conceal herself.	6.343240261077881	Sara thought a lot of students did conceal themselves.	5.895839214324951	correct
Guy says water shocked himself.	7.439676284790039	Guy says water shocked itself.	7.919116973876953	incorrect
Waiters think Guy had irritated themselves.	7.890456199645996	Waiters think Guy had irritated himself.	7.271457672119141	correct
Bethany would think Dennis isn't concealing herself.	6.4489898681640625	Bethany would think Dennis isn't concealing himself.	6.0358171463012695	correct
Anna is imagining Roger hasn't argued about herself.	6.401815891265869	Anna is imagining Roger hasn't argued about himself.	6.479339599609375	incorrect
Every guy thinks many adults weren't concealing himself.	7.034026622772217	Every guy thinks many adults weren't concealing themselves.	6.72920560836792	correct
Wayne had imagined adults could escape from himself.	5.996662139892578	Wayne had imagined adults could escape from themselves.	5.6090407371521	correct
Mark hadn't explained these students are disagreeing with himself.	6.397960186004639	Mark hadn't explained these students are disagreeing with themselves.	6.135227203369141	correct
Carmen thought Andrew hasn't researched herself.	6.478583335876465	Carmen thought Andrew hasn't researched himself.	5.935425281524658	correct
Julie imagined some banks might admire herself.	8.584667205810547	Julie imagined some banks might admire themselves.	8.194683074951172	correct
Sonia hadn't imagined Carlos revealed herself.	8.055015563964844	Sonia hadn't imagined Carlos revealed himself.	7.666348934173584	correct
Christina hadn't imagined Martin hasn't hired herself.	6.644959926605225	Christina hadn't imagined Martin hasn't hired himself.	6.208644866943359	correct
Deborah couldn't imagine Liam criticized herself.	7.457737922668457	Deborah couldn't imagine Liam criticized himself.	7.347003936767578	correct
Stephen explained Heather is worrying himself.	8.366562843322754	Stephen explained Heather is worrying herself.	7.7950334548950195	correct
Brian hasn't explained Gina can bother himself.	8.273689270019531	Brian hasn't explained Gina can bother herself.	7.967732906341553	correct
Russell hasn't explained Candice hadn't watched himself.	6.9115705490112305	Russell hasn't explained Candice hadn't watched herself.	6.7163920402526855	correct
Scott said Tracy shouldn't hide himself.	6.304737091064453	Scott said Tracy shouldn't hide herself.	6.1619062423706055	correct
Ladies are explaining Monica dislikes themselves.	6.384521484375	Ladies are explaining Monica dislikes herself.	6.028686046600342	correct
Craig thought all computers are irritating himself.	7.927638053894043	Craig thought all computers are irritating themselves.	7.36875581741333	correct
Most men explain Natalie discusses themselves.	8.634725570678711	Most men explain Natalie discusses herself.	8.382035255432129	correct
Stephanie hasn't said James reveals herself.	6.150259017944336	Stephanie hasn't said James reveals himself.	5.7036285400390625	correct
Leslie explained Edward shouldn't praise herself.	6.497057914733887	Leslie explained Edward shouldn't praise himself.	6.405747890472412	correct
Ellen thinks Theodore hates herself.	8.327892303466797	Ellen thinks Theodore hates himself.	7.799175262451172	correct
Those teachers have explained Cindy might embarrass themselves.	7.874871730804443	Those teachers have explained Cindy might embarrass herself.	7.65165901184082	correct
Wendy hasn't imagined some customers had criticized herself.	7.350484848022461	Wendy hasn't imagined some customers had criticized themselves.	7.088616371154785	correct
Frank did imagine Nicole referenced himself.	7.611948013305664	Frank did imagine Nicole referenced herself.	7.760707378387451	incorrect
Bill should explain the customers couldn't care for himself.	6.092041969299316	Bill should explain the customers couldn't care for themselves.	5.860675811767578	correct
Alexander explains some cilantro should bother himself.	6.434634208679199	Alexander explains some cilantro should bother itself.	7.0290751457214355	incorrect
April hadn't imagined Peter wasn't hugging herself.	7.479660987854004	April hadn't imagined Peter wasn't hugging himself.	7.1494293212890625	correct
Liam wasn't thinking Elaine disturbs himself.	7.652565956115723	Liam wasn't thinking Elaine disturbs herself.	7.632848262786865	correct
Actors aren't explaining Eva doesn't leave themselves.	7.569599151611328	Actors aren't explaining Eva doesn't leave herself.	6.892660617828369	correct
Some cashiers say Randolf won't help themselves.	6.782108306884766	Some cashiers say Randolf won't help himself.	6.709920883178711	correct
The Borgias imagine Cynthia hasn't criticized themselves.	8.153080940246582	The Borgias imagine Cynthia hasn't criticized herself.	7.7529778480529785	correct
Most girls explain Jodi had hated themselves.	8.275941848754883	Most girls explain Jodi had hated herself.	7.846774101257324	correct
Wendy won't say Douglas finds herself.	6.826568603515625	Wendy won't say Douglas finds himself.	6.513563632965088	correct
Dan had explained Cindy conceals himself.	8.201570510864258	Dan had explained Cindy conceals herself.	7.781930446624756	correct
Judy hasn't thought many people are disgusting herself.	5.7121429443359375	Judy hasn't thought many people are disgusting themselves.	5.492660045623779	correct
Kimberley was thinking Patrick might hug herself.	7.401434421539307	Kimberley was thinking Patrick might hug himself.	7.0465312004089355	correct
Tiffany should explain this sketch is boring herself.	6.791962623596191	Tiffany should explain this sketch is boring itself.	6.906985759735107	incorrect
Joel isn't imagining Regina should think about himself.	6.456380367279053	Joel isn't imagining Regina should think about herself.	6.356922626495361	correct
Cynthia imagines Paul is talking about herself.	6.3939208984375	Cynthia imagines Paul is talking about himself.	6.2437543869018555	correct
Omar might think Wendy boycotts himself.	7.010633945465088	Omar might think Wendy boycotts herself.	7.097563743591309	incorrect
Kimberley explained Bradley flees from herself.	7.474311828613281	Kimberley explained Bradley flees from himself.	7.106910705566406	correct
Carolyn hasn't imagined Martin is researching herself.	6.841294765472412	Carolyn hasn't imagined Martin is researching himself.	6.571463584899902	correct
Clyde would explain this lady couldn't conceal himself.	5.81748628616333	Clyde would explain this lady couldn't conceal herself.	5.706470966339111	correct
Guys think every mushroom had irritated themselves.	7.394997596740723	Guys think every mushroom had irritated itself.	7.69549036026001	incorrect
Laurie will say bananas haven't annoyed herself.	7.190975189208984	Laurie will say bananas haven't annoyed themselves.	6.847878932952881	correct
A lot of waitresses imagine the waitress approaches themselves.	6.755475044250488	A lot of waitresses imagine the waitress approaches herself.	6.824214458465576	incorrect
Diana thought Steve could discuss herself.	8.059574127197266	Diana thought Steve could discuss himself.	7.607722282409668	correct
Chad says Florence flees from himself.	7.586886405944824	Chad says Florence flees from herself.	7.237455368041992	correct
Ann says Homer hasn't fled from herself.	6.892176151275635	Ann says Homer hasn't fled from himself.	6.865922927856445	correct
Raymond thinks Carrie did boast about himself.	7.068767547607422	Raymond thinks Carrie did boast about herself.	6.781850814819336	correct
Jessica won't explain Robert does appreciate herself.	6.656654357910156	Jessica won't explain Robert does appreciate himself.	6.385451793670654	correct
Candice had said a lot of adults have approached herself.	5.917513847351074	Candice had said a lot of adults have approached themselves.	5.593343257904053	correct
All actors say Kirsten has disliked themselves.	9.448309898376465	All actors say Kirsten has disliked herself.	9.049872398376465	correct
Heather imagines Walter had watched herself.	8.332003593444824	Heather imagines Walter had watched himself.	8.017446517944336	correct
Stephen thinks Irene was boycotting himself.	5.646311283111572	Stephen thinks Irene was boycotting herself.	5.5882697105407715	correct
Steve has said Deborah cares for himself.	5.88311767578125	Steve has said Deborah cares for herself.	5.871367931365967	correct
Mark thought Kendra had talked to himself.	5.446891784667969	Mark thought Kendra had talked to herself.	5.596490383148193	incorrect
Dennis wasn't imagining Tamara investigated himself.	7.892482280731201	Dennis wasn't imagining Tamara investigated herself.	7.878421306610107	correct
All waitresses explain Vanessa hadn't found themselves.	7.637025833129883	All waitresses explain Vanessa hadn't found herself.	7.061551570892334	correct
Customers can't explain Rose is watching themselves.	7.267193794250488	Customers can't explain Rose is watching herself.	6.824041843414307	correct
Alan hadn't imagined Diana sees himself.	7.490665435791016	Alan hadn't imagined Diana sees herself.	7.1539716720581055	correct
Alexander might imagine Vanessa has helped himself.	7.406626224517822	Alexander might imagine Vanessa has helped herself.	7.170975685119629	correct
Rhonda couldn't imagine Wayne worried herself.	7.754220962524414	Rhonda couldn't imagine Wayne worried himself.	7.379270076751709	correct
Sarah has imagined Gerald should listen to herself.	6.735636234283447	Sarah has imagined Gerald should listen to himself.	6.573675632476807	correct
Kristen didn't say Theodore bothered herself.	7.65488338470459	Kristen didn't say Theodore bothered himself.	7.281795978546143	correct
James wasn't imagining Sharon hasn't respected himself.	6.908233165740967	James wasn't imagining Sharon hasn't respected herself.	6.809484004974365	correct
Alexander hadn't thought Dawn hadn't talked about himself.	5.627372741699219	Alexander hadn't thought Dawn hadn't talked about herself.	5.475930213928223	correct
A waitress hadn't thought Lawrence hides herself.	8.282211303710938	A waitress hadn't thought Lawrence hides himself.	7.7127251625061035	correct
Travis can't explain that lady revealed himself.	6.432156562805176	Travis can't explain that lady revealed herself.	6.148230075836182	correct
Tanya is explaining Phillip remembered herself.	8.911931991577148	Tanya is explaining Phillip remembered himself.	8.901010513305664	correct
Sabrina explained all shirts weren't irritating herself.	7.921241760253906	Sabrina explained all shirts weren't irritating themselves.	7.703843593597412	correct
Ellen hasn't said Donald hasn't astounded herself.	5.6495585441589355	Ellen hasn't said Donald hasn't astounded himself.	5.341683864593506	correct
Colleen thinks Martin cared for herself.	7.496280193328857	Colleen thinks Martin cared for himself.	6.911247253417969	correct
The waitresses say Tina had shocked themselves.	7.946684837341309	The waitresses say Tina had shocked herself.	7.516296863555908	correct
Curtis should think those projectors could aggravate himself.	5.2403998374938965	Curtis should think those projectors could aggravate themselves.	4.951288223266602	correct
The Borgias say Jessica talks about themselves.	6.758391857147217	The Borgias say Jessica talks about herself.	6.490128517150879	correct
Sandra is thinking this guy was concealing herself.	5.820676326751709	Sandra is thinking this guy was concealing himself.	5.474254608154297	correct
Rebecca wasn't imagining the school won't admire herself.	5.96513032913208	Rebecca wasn't imagining the school won't admire itself.	5.954399108886719	correct
Martha thought Travis boycotts herself.	7.194823741912842	Martha thought Travis boycotts himself.	7.1996660232543945	incorrect
All actresses think Teresa hires themselves.	8.018980026245117	All actresses think Teresa hires herself.	7.771769046783447	correct
Michelle thinks Joel respects herself.	7.807839870452881	Michelle thinks Joel respects himself.	7.71881103515625	correct
Roger is explaining Gina could think about himself.	7.23842191696167	Roger is explaining Gina could think about herself.	7.08727502822876	correct
Holly had imagined the museum can't talk to herself.	5.70148229598999	Holly had imagined the museum can't talk to itself.	5.599781036376953	correct
Jodi imagines those actors boasted about herself.	6.473710536956787	Jodi imagines those actors boasted about themselves.	6.157932281494141	correct
Sandra is thinking Matt notices herself.	8.94379711151123	Sandra is thinking Matt notices himself.	8.422016143798828	correct
Valerie imagines Homer is helping herself.	6.427428245544434	Valerie imagines Homer is helping himself.	6.291707992553711	correct
Kirsten explains these cafes hurt herself.	7.642972946166992	Kirsten explains these cafes hurt themselves.	7.4055094718933105	correct
Brett thinks Barbara can see himself.	7.077770233154297	Brett thinks Barbara can see herself.	6.727493762969971	correct
Sonia isn't imagining Charles hadn't hated herself.	7.382365703582764	Sonia isn't imagining Charles hadn't hated himself.	7.202126979827881	correct
Gerald was thinking photographs aren't hurting himself.	6.6468505859375	Gerald was thinking photographs aren't hurting themselves.	6.524905681610107	correct
Some lady imagines Walter loves herself.	8.473468780517578	Some lady imagines Walter loves himself.	8.089777946472168	correct
Barbara thought Travis was visiting herself.	5.603291988372803	Barbara thought Travis was visiting himself.	5.351037502288818	correct
Kirsten is thinking the governments argued about herself.	7.54991340637207	Kirsten is thinking the governments argued about themselves.	7.391543865203857	correct
James said Danielle had praised himself.	7.35399866104126	James said Danielle had praised herself.	6.870670318603516	correct
Lori thought Derek doesn't investigate herself.	8.031839370727539	Lori thought Derek doesn't investigate himself.	7.624849319458008	correct
Heather is explaining Liam hires herself.	7.505314350128174	Heather is explaining Liam hires himself.	7.306454658508301	correct
Some waiters think Naomi wasn't aggravating themselves.	6.785790920257568	Some waiters think Naomi wasn't aggravating herself.	6.605252265930176	correct
Dennis would say Brenda insults himself.	8.080427169799805	Dennis would say Brenda insults herself.	7.852193832397461	correct
Many women imagine Rebecca wasn't criticizing themselves.	6.97491455078125	Many women imagine Rebecca wasn't criticizing herself.	6.791757106781006	correct
Actresses say Raymond has escaped from themselves.	7.286247730255127	Actresses say Raymond has escaped from himself.	6.866957187652588	correct
Children think Victoria can't talk about themselves.	6.823680877685547	Children think Victoria can't talk about herself.	6.434621810913086	correct
Rachel said Noah didn't observe herself.	6.818991661071777	Rachel said Noah didn't observe himself.	6.739643096923828	correct
Travis hasn't said Emily appreciates himself.	6.4374895095825195	Travis hasn't said Emily appreciates herself.	6.135591983795166	correct
Kayla hadn't explained Peter hadn't argued about herself.	6.416729927062988	Kayla hadn't explained Peter hadn't argued about himself.	6.233310699462891	correct
Gary isn't explaining Deanna respected himself.	7.617433547973633	Gary isn't explaining Deanna respected herself.	7.382051944732666	correct
Bruce hadn't thought Kendra sounded like himself.	5.869256019592285	Bruce hadn't thought Kendra sounded like herself.	5.821226119995117	correct
Angela was imagining some mouths did disgust herself.	7.065332412719727	Angela was imagining some mouths did disgust themselves.	7.206758499145508	incorrect
Janet explains some pasta hadn't annoyed herself.	7.974220275878906	Janet explains some pasta hadn't annoyed itself.	8.638331413269043	incorrect
Katherine hadn't said many organizations disturbed herself.	7.797722816467285	Katherine hadn't said many organizations disturbed themselves.	7.695348262786865	correct
Tammy hasn't thought John wasn't attacking herself.	6.605462074279785	Tammy hasn't thought John wasn't attacking himself.	6.178310394287109	correct
The teenagers hadn't explained Steve isn't visiting themselves.	7.555763244628906	The teenagers hadn't explained Steve isn't visiting himself.	7.150300025939941	correct
The teenagers imagine that movie theater stunned themselves.	8.522117614746094	The teenagers imagine that movie theater stunned itself.	8.802641868591309	incorrect
Tara thinks Ronald leaves herself.	9.985162734985352	Tara thinks Ronald leaves himself.	9.559554100036621	correct
Keith imagines the Lutherans have fired himself.	6.275849342346191	Keith imagines the Lutherans have fired themselves.	6.028835296630859	correct
Christina explained Randolf had boycotted herself.	7.371191501617432	Christina explained Randolf had boycotted himself.	7.215792179107666	correct
Anna wasn't explaining Edward questions herself.	7.656599044799805	Anna wasn't explaining Edward questions himself.	7.952043056488037	incorrect
Jodi did imagine Liam remembers herself.	8.350704193115234	Jodi did imagine Liam remembers himself.	8.13496208190918	correct
A lot of waiters explain Victoria forgets themselves.	8.342846870422363	A lot of waiters explain Victoria forgets herself.	7.723021030426025	correct
Benjamin did think Meredith hadn't concealed himself.	6.3983588218688965	Benjamin did think Meredith hadn't concealed herself.	6.344390392303467	correct
Rachel can imagine the Borgias aren't stunning herself.	6.211690902709961	Rachel can imagine the Borgias aren't stunning themselves.	6.118264198303223	correct
Mary wasn't thinking Liam revealed herself.	7.5861897468566895	Mary wasn't thinking Liam revealed himself.	7.507925033569336	correct
Wendy isn't saying the guests hadn't described herself.	5.7617926597595215	Wendy isn't saying the guests hadn't described themselves.	5.54473876953125	correct
April is saying Samuel attacks herself.	8.040346145629883	April is saying Samuel attacks himself.	7.304706573486328	correct
Margaret imagined this government wasn't talking about herself.	5.139329433441162	Margaret imagined this government wasn't talking about itself.	5.004546642303467	correct
Many students explain Roger didn't think about themselves.	6.894153594970703	Many students explain Roger didn't think about himself.	6.827403545379639	correct
Girls say Katherine can't upset themselves.	6.329375743865967	Girls say Katherine can't upset herself.	6.091997146606445	correct
Many guys say Alicia isn't noticing themselves.	7.189910888671875	Many guys say Alicia isn't noticing herself.	6.8315110206604	correct
Kenneth was thinking Teresa should insult himself.	7.629649639129639	Kenneth was thinking Teresa should insult herself.	7.725029945373535	incorrect
These girls imagine Carl won't research themselves.	7.243775367736816	These girls imagine Carl won't research himself.	6.825262069702148	correct
Most actresses say Keith will hire themselves.	8.528167724609375	Most actresses say Keith will hire himself.	8.315962791442871	correct
Bruce can think Jane has loved himself.	7.352811813354492	Bruce can think Jane has loved herself.	6.936422348022461	correct
Amelia said Homer couldn't help herself.	5.912619113922119	Amelia said Homer couldn't help himself.	5.8997721672058105	correct
James imagines banks haven't described himself.	7.812550067901611	James imagines banks haven't described themselves.	7.234381675720215	correct
Mark imagines Becca had revealed himself.	7.640809535980225	Mark imagines Becca had revealed herself.	7.328350067138672	correct
Some teenagers aren't saying Judy conceals themselves.	7.1543755531311035	Some teenagers aren't saying Judy conceals herself.	7.053719520568848	correct
Most ladies say Nicole won't admire themselves.	7.682063102722168	Most ladies say Nicole won't admire herself.	7.474662780761719	correct
Judy says the skateboards should aggravate herself.	5.232706546783447	Judy says the skateboards should aggravate themselves.	5.002554893493652	correct
Emily won't explain Andrew can boast about herself.	6.395871639251709	Emily won't explain Andrew can boast about himself.	6.105162143707275	correct
Laura had said Omar appreciated herself.	8.201595306396484	Laura had said Omar appreciated himself.	8.170312881469727	correct
Some men don't explain Pamela is firing themselves.	6.804686069488525	Some men don't explain Pamela is firing herself.	6.436544895172119	correct
Kayla said Gary could forget herself.	7.039674758911133	Kayla said Gary could forget himself.	6.843508720397949	correct
George hasn't explained the woman hasn't cared for himself.	4.937948226928711	George hasn't explained the woman hasn't cared for herself.	4.624073505401611	correct
Colleen imagined Aaron helped herself.	9.019533157348633	Colleen imagined Aaron helped himself.	8.383346557617188	correct
Jessica imagines Vincent investigated herself.	7.528359413146973	Jessica imagines Vincent investigated himself.	7.557395935058594	incorrect
Debra had said Kenneth criticized herself.	7.156105041503906	Debra had said Kenneth criticized himself.	6.756675720214844	correct
Barbara isn't explaining Carl hasn't remembered herself.	5.995003700256348	Barbara isn't explaining Carl hasn't remembered himself.	5.74386739730835	correct
A waitress thinks all shirts aren't aggravating herself.	7.011165142059326	A waitress thinks all shirts aren't aggravating themselves.	6.767884731292725	correct
Natalie has explained this boy wasn't kissing herself.	6.146021366119385	Natalie has explained this boy wasn't kissing himself.	5.845568656921387	correct
Alice hadn't explained Derek kisses herself.	8.591673851013184	Alice hadn't explained Derek kisses himself.	8.699195861816406	incorrect
Many boys say Steven describes themselves.	8.27792739868164	Many boys say Steven describes himself.	7.795877933502197	correct
The waiters didn't explain Sabrina talked about themselves.	6.6339569091796875	The waiters didn't explain Sabrina talked about herself.	6.230661869049072	correct
