sentence1	PPL1	Sentence2	PPL2	Correct
What is Brenda arriving at many schools while exiting?	6.91342306137085	What is Brenda arriving at while exiting many schools?	7.479483127593994	incorrect
Who is a window hurting Sabrina without disturbing?	8.377151489257812	Who is a window hurting without disturbing Sabrina?	7.802890300750732	correct
Who had Jesus bothered Lori after leaving?	8.165262222290039	Who had Jesus bothered after leaving Lori?	7.813631057739258	correct
Who are a lot of hamsters disgusting Ronald while finding?	7.9563422203063965	Who are a lot of hamsters disgusting while finding Ronald?	7.31935977935791	correct
Who could Amelia leave Paul while appreciating?	7.737168788909912	Who could Amelia leave while appreciating Paul?	7.4636430740356445	correct
What have many ladies dropped by all malls without talking about?	6.464840888977051	What have many ladies dropped by without talking about all malls?	6.47182559967041	incorrect
What is Larry dropping by a grocery store after lifting?	6.477682590484619	What is Larry dropping by after lifting a grocery store?	6.118799686431885	correct
Who is that student hugging Catherine before stunning?	8.409078598022461	Who is that student hugging before stunning Catherine?	8.368220329284668	correct
Who were those schools appreciating Alice without scaring?	7.527037620544434	Who were those schools appreciating without scaring Alice?	7.424413204193115	correct
What did Dan sell some plane after revealing?	8.475957870483398	What did Dan sell after revealing some plane?	8.250621795654297	correct
What had Marcus climbed down many mountains before buying?	8.002544403076172	What had Marcus climbed down before buying many mountains?	8.294479370117188	incorrect
What has Jacqueline scanned that report before revealing?	8.0103759765625	What has Jacqueline scanned before revealing that report?	7.567964553833008	correct
Who is Tanya returning to Donald while astounding?	7.577112674713135	Who is Tanya returning to while astounding Donald?	7.382826328277588	correct
Who had Kirsten referenced Liam without boring?	8.425994873046875	Who had Kirsten referenced without boring Liam?	7.196352005004883	correct
What are some drivers touring every hill after going to?	7.653021335601807	What are some drivers touring after going to every hill?	7.193070888519287	correct
Who would Mark visit Marla while kissing?	8.271267890930176	Who would Mark visit while kissing Marla?	7.981622219085693	correct
What is Scott cleaning a pie after cleaning?	8.0311279296875	What is Scott cleaning after cleaning a pie?	7.484391212463379	correct
Who has some doctor listened to that actress after firing?	7.0759596824646	Who has some doctor listened to after firing that actress?	7.007594585418701	correct
Who has that lady approached Ellen after alarming?	8.388612747192383	Who has that lady approached after alarming Ellen?	7.8227996826171875	correct
What can Randolf bike to the lakes before discussing?	8.940850257873535	What can Randolf bike to before discussing the lakes?	9.27256965637207	incorrect
What had some senator toured those cafes before hiding?	7.5624003410339355	What had some senator toured before hiding those cafes?	7.4043192863464355	correct
Who was Eric impressing Christina without admiring?	7.747314929962158	Who was Eric impressing without admiring Christina?	7.710821151733398	correct
What do most drivers climb up most hills without noticing?	6.6042633056640625	What do most drivers climb up without noticing most hills?	7.400180339813232	incorrect
Who had Gregory worked with Julie while noticing?	7.4160966873168945	Who had Gregory worked with while noticing Julie?	7.4500932693481445	incorrect
Who was Rose astounding many waiters while hiding?	7.594693660736084	Who was Rose astounding while hiding many waiters?	7.680298805236816	incorrect
What is Karen researching that mountain before walking through?	6.827366828918457	What is Karen researching before walking through that mountain?	6.183009624481201	correct
Who could Dana boast about Brenda after disturbing?	9.159599304199219	Who could Dana boast about after disturbing Brenda?	8.42267894744873	correct
What was this bird aggravating every hospital before annoying?	8.070082664489746	What was this bird aggravating before annoying every hospital?	7.529521465301514	correct
Who had Colleen known Stephen after concealing?	8.076202392578125	Who had Colleen known after concealing Stephen?	7.13489294052124	correct
What are these customers arriving at Spain without alarming?	7.795223712921143	What are these customers arriving at without alarming Spain?	7.64332914352417	correct
What has Angela admired shoes while cleaning?	9.267977714538574	What has Angela admired while cleaning shoes?	8.181120872497559	correct
What is Becky selling some hospital before noticing?	8.488790512084961	What is Becky selling before noticing some hospital?	8.11968994140625	correct
Who had many cashiers concealed Nina after investigating?	8.576788902282715	Who had many cashiers concealed after investigating Nina?	8.056265830993652	correct
Who had Melanie admired Chad before listening to?	8.733011245727539	Who had Melanie admired before listening to Chad?	7.932657718658447	correct
Who does Bethany visit Amanda before scaring?	7.882831573486328	Who does Bethany visit before scaring Amanda?	8.568405151367188	incorrect
What is Tiffany exiting the mountain before climbing down?	6.772874355316162	What is Tiffany exiting before climbing down the mountain?	6.0774102210998535	correct
Who had Susan insulted Heather without boring?	9.328925132751465	Who had Susan insulted without boring Heather?	8.885703086853027	correct
Who has Curtis noticed Steve while investigating?	8.538595199584961	Who has Curtis noticed while investigating Steve?	7.484510898590088	correct
Who has Kayla disliked Derek after disgusting?	9.899916648864746	Who has Kayla disliked after disgusting Derek?	9.096817016601562	correct
What is Martin skated around these hospitals without buying?	6.882910251617432	What is Martin skated around without buying these hospitals?	7.390932559967041	incorrect
What was Beth dropping by all glaciers after bringing?	7.892177104949951	What was Beth dropping by after bringing all glaciers?	7.244150638580322	correct
Who had Rhonda distracted Chad while finding?	8.834611892700195	Who had Rhonda distracted while finding Chad?	7.496092319488525	correct
What has Bethany driven to a lot of hills before biking to?	6.024545192718506	What has Bethany driven to before biking to a lot of hills?	6.1228156089782715	incorrect
Who have the slopes hurt a lot of adults before disgusting?	7.602136135101318	Who have the slopes hurt before disgusting a lot of adults?	7.321137428283691	correct
What will Brad wear these scarves before noticing?	7.073352336883545	What will Brad wear before noticing these scarves?	7.005958557128906	correct
What had Steven boycotted the art gallery before running around?	6.9163665771484375	What had Steven boycotted before running around the art gallery?	6.347722053527832	correct
Who do the Borgias like Mark before aggravating?	7.588208198547363	Who do the Borgias like before aggravating Mark?	7.1136016845703125	correct
What had the patients resembled most sketches without hiding?	7.44550085067749	What had the patients resembled without hiding most sketches?	7.404098033905029	correct
Who would Jesus hug Bradley without discovering?	8.829360008239746	Who would Jesus hug without discovering Bradley?	9.012393951416016	incorrect
Who has Mark sounded like that doctor before finding?	7.535736083984375	Who has Mark sounded like before finding that doctor?	6.906164169311523	correct
Who has Rebecca fled from Kirsten without listening to?	7.316919326782227	Who has Rebecca fled from without listening to Kirsten?	6.6744513511657715	correct
Who was Ellen escaping from Julia before curing?	6.686038494110107	Who was Ellen escaping from before curing Julia?	6.705873966217041	incorrect
What does Travis fix every carriage after breaking?	8.634323120117188	What does Travis fix after breaking every carriage?	8.590364456176758	correct
What might Tanya walk through every cafe after hiding?	8.020730018615723	What might Tanya walk through after hiding every cafe?	8.377494812011719	incorrect
What has Ella brought all icicles after finding?	7.48792028427124	What has Ella brought after finding all icicles?	7.120547771453857	correct
What was Valerie selling some slope after climbing down?	8.524909019470215	What was Valerie selling after climbing down some slope?	7.804362773895264	correct
What could Douglas bike to every mountain without admiring?	9.22959041595459	What could Douglas bike to without admiring every mountain?	9.079169273376465	correct
What would those teenagers research some malls before boycotting?	6.586549758911133	What would those teenagers research before boycotting some malls?	6.634885311126709	incorrect
What can Dan clean every screen before cleaning?	8.824703216552734	What can Dan clean before cleaning every screen?	8.687973976135254	correct
Who would Deborah see Christina while hugging?	8.55897331237793	Who would Deborah see while hugging Christina?	7.974594593048096	correct
Who can Gregory talk about Emily before hugging?	7.774593353271484	Who can Gregory talk about before hugging Emily?	7.2515716552734375	correct
What should Elaine argue about books before admiring?	8.375213623046875	What should Elaine argue about before admiring books?	7.840453624725342	correct
What had Jason dropped by those schools before selling?	7.3020920753479	What had Jason dropped by before selling those schools?	7.468653202056885	incorrect
What will the guys notice a lot of museums before shocking?	6.9571356773376465	What will the guys notice before shocking a lot of museums?	6.418310642242432	correct
Who could Monet worry Dana while thinking about?	7.967825412750244	Who could Monet worry while thinking about Dana?	7.616914749145508	correct
Who could Thomas observe Peter without distracting?	8.991312980651855	Who could Thomas observe without distracting Peter?	8.254185676574707	correct
Who has Suzanne admired Connie after scaring?	9.309508323669434	Who has Suzanne admired after scaring Connie?	8.985885620117188	correct
Who can some closets disgust that dancer without shocking?	8.471442222595215	Who can some closets disgust without shocking that dancer?	8.22763729095459	correct
Who has Bruce annoyed Kevin while investigating?	8.584696769714355	Who has Bruce annoyed while investigating Kevin?	8.499706268310547	correct
What was Bethany lifting these cafes without returning to?	6.952854633331299	What was Bethany lifting without returning to these cafes?	6.3683929443359375	correct
What should Wendy boycott every hospital after questioning?	9.2755708694458	What should Wendy boycott after questioning every hospital?	8.347122192382812	correct
What are these pedestrians selling that bird after finding?	7.028850078582764	What are these pedestrians selling after finding that bird?	6.553670406341553	correct
What is Laurie buying the car before cleaning?	7.135119438171387	What is Laurie buying before cleaning the car?	6.698732852935791	correct
What does Matt embarrass every legislature before bothering?	9.479921340942383	What does Matt embarrass before bothering every legislature?	9.572001457214355	incorrect
What have some drivers worn a shawl without finding?	7.514848709106445	What have some drivers worn without finding a shawl?	7.101457595825195	correct
Who can Kimberley help Martin before healing?	8.17287826538086	Who can Kimberley help before healing Martin?	8.478135108947754	incorrect
Who have most students distracted Marla before impressing?	9.98055362701416	Who have most students distracted before impressing Marla?	9.035512924194336	correct
What was Dawn boycotting public parks after describing?	8.36426067352295	What was Dawn boycotting after describing public parks?	7.664839267730713	correct
Who was Cynthia observing Rose while thinking about?	7.476089954376221	Who was Cynthia observing while thinking about Rose?	7.002962112426758	correct
What do many fish break the truck before breaking?	7.032659530639648	What do many fish break before breaking the truck?	6.553308963775635	correct
Who was Ann thinking about some cashiers without distracting?	6.881006717681885	Who was Ann thinking about without distracting some cashiers?	6.834168434143066	correct
What does this mall look like the paintings while looking like?	6.352701663970947	What does this mall look like while looking like the paintings?	5.34490966796875	correct
Who has Suzanne irritated Homer without alarming?	10.129841804504395	Who has Suzanne irritated without alarming Homer?	9.313021659851074	correct
Who could Candice investigate all senators after approaching?	8.997294425964355	Who could Candice investigate after approaching all senators?	8.306530952453613	correct
Who might Dennis hire Galileo without helping?	7.234033584594727	Who might Dennis hire without helping Galileo?	7.42079496383667	incorrect
What had Sally remembered the report without insulting?	8.433680534362793	What had Sally remembered without insulting the report?	7.815491676330566	correct
What was every senator scanning most newspaper articles without taking?	9.421523094177246	What was every senator scanning without taking most newspaper articles?	8.810818672180176	correct
Who is Diana boasting about Christina after kissing?	7.38536262512207	Who is Diana boasting about after kissing Christina?	6.856532096862793	correct
What is Stephen worrying that hospital after talking about?	7.131147861480713	What is Stephen worrying after talking about that hospital?	6.55336856842041	correct
Who were many blouses confusing Alexander before distracting?	9.505694389343262	Who were many blouses confusing before distracting Alexander?	8.696331024169922	correct
Who had Dan discovered Judy before observing?	8.874136924743652	Who had Dan discovered before observing Judy?	8.378214836120605	correct
What was Connie climbing up all ladders before concealing?	7.331353664398193	What was Connie climbing up before concealing all ladders?	7.180491924285889	correct
Who was this driver firing Rachelle while disturbing?	8.068023681640625	Who was this driver firing while disturbing Rachelle?	7.9953293800354	correct
Who has Tina disturbed Jill while arguing about?	7.967562198638916	Who has Tina disturbed while arguing about Jill?	7.20235538482666	correct
Who has Rhonda described a girl after describing?	6.924539089202881	Who has Rhonda described after describing a girl?	6.441130638122559	correct
Who might Derek criticize drivers without firing?	10.03160572052002	Who might Derek criticize without firing drivers?	10.204401969909668	incorrect
What has Cindy run around all closets after walking through?	6.655664920806885	What has Cindy run around after walking through all closets?	6.480066776275635	correct
Who have the cakes annoyed Renee while disturbing?	9.11300277709961	Who have the cakes annoyed while disturbing Renee?	8.984296798706055	correct
Who had Kayla kissed Aaron after upsetting?	8.539961814880371	Who had Kayla kissed after upsetting Aaron?	8.4298734664917	correct
Who is Rodney concealing Stephen after bothering?	8.025486946105957	Who is Rodney concealing after bothering Stephen?	7.288151264190674	correct
What might Anna lift bicycles before selling?	9.621848106384277	What might Anna lift before selling bicycles?	9.66144847869873	incorrect
What was Ronald bringing a popsicle while bringing?	8.975275039672852	What was Ronald bringing while bringing a popsicle?	8.329771041870117	correct
What has Judy visited some glacier while selling?	8.77657699584961	What has Judy visited while selling some glacier?	8.607397079467773	correct
Who can this cart worry waiters after upsetting?	8.277570724487305	Who can this cart worry after upsetting waiters?	8.51185417175293	incorrect
What had Nicole driven to hills while selling?	8.462282180786133	What had Nicole driven to while selling hills?	8.539648056030273	incorrect
Who had Lisa talked to every guest without complaining about?	6.280044078826904	Who had Lisa talked to without complaining about every guest?	6.158500671386719	correct
Who could Jacqueline hire Marcus without healing?	9.506094932556152	Who could Jacqueline hire without healing Marcus?	9.927886009216309	incorrect
Who has Ann alarmed Omar while insulting?	9.254009246826172	Who has Ann alarmed while insulting Omar?	9.075573921203613	correct
Who should Amanda distract every patient while appreciating?	8.028732299804688	Who should Amanda distract while appreciating every patient?	8.194564819335938	incorrect
Who had Regina irritated Deborah while hiding?	9.464604377746582	Who had Regina irritated while hiding Deborah?	9.143813133239746	correct
Who is the hat hurting Charles while distracting?	8.86060905456543	Who is the hat hurting while distracting Charles?	8.430715560913086	correct
Who had Brian discovered Eric after stunning?	9.090926170349121	Who had Brian discovered after stunning Eric?	8.847123146057129	correct
What has Kevin broken every carriage without breaking?	7.810766696929932	What has Kevin broken without breaking every carriage?	8.272109031677246	incorrect
What was Connie descending ladders without bringing?	9.968606948852539	What was Connie descending without bringing ladders?	9.051536560058594	correct
What does Brad descend some hills without finding?	8.059539794921875	What does Brad descend without finding some hills?	7.935854911804199	correct
Who had Rachel concealed Mark without disgusting?	9.868268966674805	Who had Rachel concealed without disgusting Mark?	9.532492637634277	correct
What is Jessica driving to Spain after noticing?	7.209870338439941	What is Jessica driving to after noticing Spain?	7.4962663650512695	incorrect
Who has Margaret criticized Lawrence while thinking about?	7.85386848449707	Who has Margaret criticized while thinking about Lawrence?	7.549432754516602	correct
Who had some face bothered Sarah while confusing?	9.289329528808594	Who had some face bothered while confusing Sarah?	8.86696720123291	correct
Who had Regina cured every dancer while talking about?	8.26115894317627	Who had Regina cured while talking about every dancer?	7.644046306610107	correct
What could Ellen climb up stairs without climbing down?	6.39699649810791	What could Ellen climb up without climbing down stairs?	6.135459899902344	correct
Who had Margaret talked to Carol while insulting?	7.98963737487793	Who had Margaret talked to while insulting Carol?	7.767996788024902	correct
What has Kayla looked like a lot of photographs while bringing?	6.857690334320068	What has Kayla looked like while bringing a lot of photographs?	5.596898555755615	correct
Who was Kendra scaring Tammy after insulting?	8.625497817993164	Who was Kendra scaring after insulting Tammy?	8.05411434173584	correct
Who will Lissa sound like Sonia before irritating?	8.913002967834473	Who will Lissa sound like before irritating Sonia?	8.194035530090332	correct
Who had Pamela bored Homer after discovering?	9.325053215026855	Who had Pamela bored after discovering Homer?	7.927664756774902	correct
What was Scott dropping by a hill before running around?	7.014476299285889	What was Scott dropping by before running around a hill?	7.041628360748291	incorrect
Who can Becky love those adults before upsetting?	8.830453872680664	Who can Becky love before upsetting those adults?	8.060943603515625	correct
What is Sara wearing those blouses without buying?	6.573200225830078	What is Sara wearing without buying those blouses?	6.660336971282959	incorrect
Who will guys describe Elizabeth before scaring?	8.282403945922852	Who will guys describe before scaring Elizabeth?	8.829939842224121	incorrect
Who was Carrie annoying Florence after discovering?	9.540255546569824	Who was Carrie annoying after discovering Florence?	8.644131660461426	correct
What will Adam tour this college campus without criticizing?	8.187557220458984	What will Adam tour without criticizing this college campus?	8.22229290008545	incorrect
Who did Steve observe Ella while irritating?	9.18143367767334	Who did Steve observe while irritating Ella?	9.359540939331055	incorrect
What were the Clintons climbing up most hills after noticing?	6.676204681396484	What were the Clintons climbing up after noticing most hills?	7.16377592086792	incorrect
What has James broken those couches before cleaning?	7.937471389770508	What has James broken before cleaning those couches?	7.333765506744385	correct
Who can Bradley appreciate the Clintons after concealing?	7.74328088760376	Who can Bradley appreciate after concealing the Clintons?	7.284004211425781	correct
Who has the cashier fired Bruce without disturbing?	7.884945869445801	Who has the cashier fired without disturbing Bruce?	7.685997009277344	correct
What has Heather skated around that mountain after going to?	6.432715892791748	What has Heather skated around after going to that mountain?	6.05037784576416	correct
Who have these turtles astounded Naomi without impressing?	7.958873271942139	Who have these turtles astounded without impressing Naomi?	7.551499366760254	correct
Who was Keith working with Heather after arguing about?	6.539096355438232	Who was Keith working with after arguing about Heather?	6.585184097290039	incorrect
What was Gerald breaking these carriages after buying?	9.046629905700684	What was Gerald breaking after buying these carriages?	8.344259262084961	correct
What had Jerry worn some hats before selling?	8.502694129943848	What had Jerry worn before selling some hats?	7.364339351654053	correct
What will these girls drop by every grocery store while exploring?	6.323455810546875	What will these girls drop by while exploring every grocery store?	6.686031341552734	incorrect
What had Monet skated around some hill while talking about?	6.616198539733887	What had Monet skated around while talking about some hill?	7.183864593505859	incorrect
Who is Jacqueline finding Meredith after hugging?	8.880041122436523	Who is Jacqueline finding after hugging Meredith?	8.106969833374023	correct
What should Dan bike to some closets before returning to?	7.277172088623047	What should Dan bike to before returning to some closets?	6.984138011932373	correct
What can Pamela go to many grocery stores while biking to?	6.519274711608887	What can Pamela go to while biking to many grocery stores?	6.763599395751953	incorrect
What has this girl sounded like these lakes after bringing?	7.400921821594238	What has this girl sounded like after bringing these lakes?	6.281257629394531	correct
What has Carlos broken most skateboards while revealing?	9.318078994750977	What has Carlos broken while revealing most skateboards?	8.546588897705078	correct
Who will Barbara bother Susan before discovering?	8.638908386230469	Who will Barbara bother before discovering Susan?	8.478565216064453	correct
Who had Monica hugged many waitresses while helping?	8.000144004821777	Who had Monica hugged while helping many waitresses?	8.1563720703125	incorrect
What had Cynthia messed up some couch after taking?	8.3800630569458	What had Cynthia messed up after taking some couch?	7.3676605224609375	correct
What was Ellen messing up this library without embarrassing?	7.665376663208008	What was Ellen messing up without embarrassing this library?	8.04840087890625	incorrect
Who is every painting hurting Marcus while embarrassing?	9.155747413635254	Who is every painting hurting while embarrassing Marcus?	8.850019454956055	correct
Who is Jesus insulting Barbara without concealing?	7.488677024841309	Who is Jesus insulting without concealing Barbara?	7.306268692016602	correct
What does Paul research Harvard University while touring?	8.036491394042969	What does Paul research while touring Harvard University?	7.910757541656494	correct
What had many doctors sold some cups before fixing?	8.3261079788208	What had many doctors sold before fixing some cups?	8.280867576599121	correct
Who was Theodore scaring Samuel while watching?	8.696738243103027	Who was Theodore scaring while watching Samuel?	9.168004035949707	incorrect
What did Rodney clean these windows without lifting?	7.333316802978516	What did Rodney clean without lifting these windows?	8.305440902709961	incorrect
Who had Amanda fired Aaron after investigating?	8.297593116760254	Who had Amanda fired after investigating Aaron?	7.663168907165527	correct
What did Nina climb down every mountain before returning to?	6.755751132965088	What did Nina climb down before returning to every mountain?	6.808023929595947	incorrect
Who had Timothy talked about these people without concealing?	6.495358467102051	Who had Timothy talked about without concealing these people?	6.330822944641113	correct
Who is that teacher boasting about Teresa while disgusting?	7.787445068359375	Who is that teacher boasting about while disgusting Teresa?	7.82797384262085	incorrect
Who is Mitchell healing Judy before bothering?	9.495599746704102	Who is Mitchell healing before bothering Judy?	8.875732421875	correct
Who had an association bored a lot of doctors after praising?	7.112635612487793	Who had an association bored after praising a lot of doctors?	6.564284801483154	correct
What had Tiffany looked like those drawings before concealing?	6.898982524871826	What had Tiffany looked like before concealing those drawings?	6.165269374847412	correct
Who had Andrea appreciated Tina before questioning?	10.367327690124512	Who had Andrea appreciated before questioning Tina?	9.818801879882812	correct
Who is the rug worrying Dawn while worrying?	8.039359092712402	Who is the rug worrying while worrying Dawn?	8.23009204864502	incorrect
What has Charles biked to all malls before researching?	7.0927839279174805	What has Charles biked to before researching all malls?	6.856196403503418	correct
Who has Erin embarrassed Martha without hurting?	8.086294174194336	Who has Erin embarrassed without hurting Martha?	6.950031757354736	correct
Who might Judy conceal Erin before confusing?	10.523764610290527	Who might Judy conceal before confusing Erin?	9.497894287109375	correct
What has Noah toured every high school after passing?	6.808508396148682	What has Noah toured after passing every high school?	6.76726770401001	correct
Who had Laura talked about Renee before hurting?	7.8327460289001465	Who had Laura talked about before hurting Renee?	7.24586820602417	correct
Who did Brenda discuss this teenager without shocking?	8.972241401672363	Who did Brenda discuss without shocking this teenager?	9.005354881286621	incorrect
What was Bill researching stories while arguing about?	6.813710689544678	What was Bill researching while arguing about stories?	6.822884559631348	incorrect
Who is Karla hugging Angela while concealing?	7.44285774230957	Who is Karla hugging while concealing Angela?	6.693482398986816	correct
Who can Jessica respect Frank while hurting?	9.238740921020508	Who can Jessica respect while hurting Frank?	8.608158111572266	correct
What should Theresa sell a lot of cars while revealing?	6.88693380355835	What should Theresa sell while revealing a lot of cars?	7.050412178039551	incorrect
What will Stacy fix the bike without fixing?	6.5567216873168945	What will Stacy fix without fixing the bike?	6.754354953765869	incorrect
Who were the boys approaching Curtis while concealing?	7.699015140533447	Who were the boys approaching while concealing Curtis?	7.033049583435059	correct
What have women lifted all turtles before noticing?	9.005167007446289	What have women lifted before noticing all turtles?	8.693673133850098	correct
Who were those eggplants astounding Linda before stunning?	7.418694496154785	Who were those eggplants astounding before stunning Linda?	7.268757343292236	correct
Who was this essay disagreeing with Carlos without embarrassing?	7.589478492736816	Who was this essay disagreeing with without embarrassing Carlos?	7.032414436340332	correct
Who could Danielle find Timothy without upsetting?	8.79259204864502	Who could Danielle find without upsetting Timothy?	8.0855131149292	correct
Who could some gloves worry John while disturbing?	8.937826156616211	Who could some gloves worry while disturbing John?	8.625992774963379	correct
Who are most teachers approaching this senator before visiting?	8.130366325378418	Who are most teachers approaching before visiting this senator?	7.79681921005249	correct
Who would some actor reference Wayne while investigating?	9.151815414428711	Who would some actor reference while investigating Wayne?	8.509456634521484	correct
What had Claire climbed up these steps before climbing down?	7.245550632476807	What had Claire climbed up before climbing down these steps?	6.8763275146484375	correct
What was Candice exiting a lot of cafes while boycotting?	5.865098476409912	What was Candice exiting while boycotting a lot of cafes?	5.823122501373291	correct
Who does Benjamin disgust Diana while worrying?	9.264152526855469	Who does Benjamin disgust while worrying Diana?	9.702119827270508	incorrect
What has Diane researched those hospitals after disgusting?	8.602715492248535	What has Diane researched after disgusting those hospitals?	8.388765335083008	correct
What have a lot of drivers fixed most couches after discovering?	6.857377529144287	What have a lot of drivers fixed after discovering most couches?	6.59088659286499	correct
Who will Kevin like Larry while fleeing from?	8.569991111755371	Who will Kevin like while fleeing from Larry?	8.042560577392578	correct
What is Gerald biking to every hospital while alarming?	7.567805767059326	What is Gerald biking to while alarming every hospital?	8.22890853881836	incorrect
Who has the library praised Andrew while appreciating?	7.811990737915039	Who has the library praised while appreciating Andrew?	7.070138454437256	correct
What should Stacey reveal most boxes while cleaning?	8.946200370788574	What should Stacey reveal while cleaning most boxes?	9.207505226135254	incorrect
Who could some waiter observe the Impressionists while concealing?	7.003708839416504	Who could some waiter observe while concealing the Impressionists?	6.505100250244141	correct
Who would dancers respect Heidi after questioning?	10.518184661865234	Who would dancers respect after questioning Heidi?	9.480432510375977	correct
Who can Danielle find Brian without embarrassing?	8.83468246459961	Who can Danielle find without embarrassing Brian?	8.544896125793457	correct
Who could Colleen return to Rachel while distracting?	8.083645820617676	Who could Colleen return to while distracting Rachel?	7.586174964904785	correct
What should many teachers tour the river before cleaning?	8.134757041931152	What should many teachers tour before cleaning the river?	7.999006748199463	correct
Who would the Lutherans watch these actors without annoying?	7.1616129875183105	Who would the Lutherans watch without annoying these actors?	6.723213195800781	correct
Who had Travis found Ellen without talking about?	7.2697434425354	Who had Travis found without talking about Ellen?	6.629212856292725	correct
What has Melissa lifted that bird after healing?	8.246663093566895	What has Melissa lifted after healing that bird?	7.844625949859619	correct
Who can a cashier insult Rose after watching?	8.188552856445312	Who can a cashier insult after watching Rose?	8.246064186096191	incorrect
What had many people walked through all hospitals while disturbing?	7.884681224822998	What had many people walked through while disturbing all hospitals?	7.358770847320557	correct
Who could Erin approach Renee while irritating?	9.495928764343262	Who could Erin approach while irritating Renee?	9.158987998962402	correct
Who should current events upset Cheryl without irritating?	9.766130447387695	Who should current events upset without irritating Cheryl?	9.797775268554688	incorrect
Who is Renee observing some driver while finding?	9.360086441040039	Who is Renee observing while finding some driver?	8.425243377685547	correct
Who did Emily leave Alan without curing?	6.839010238647461	Who did Emily leave without curing Alan?	6.428473949432373	correct
Who is Brenda impressing this waiter before kissing?	7.10846471786499	Who is Brenda impressing before kissing this waiter?	7.267098426818848	incorrect
What had Bethany cleaned the art galleries while escaping from?	7.023999214172363	What had Bethany cleaned while escaping from the art galleries?	6.284688472747803	correct
Who had that rice bored Samuel before annoying?	9.673321723937988	Who had that rice bored before annoying Samuel?	9.126022338867188	correct
Who is Brian disgusting the Borgias without admiring?	8.523900032043457	Who is Brian disgusting without admiring the Borgias?	7.567602634429932	correct
What was Theodore wearing all socks before thinking about?	7.387763023376465	What was Theodore wearing before thinking about all socks?	7.644495487213135	incorrect
What had the senator climbed up this hill after exiting?	6.2928900718688965	What had the senator climbed up after exiting this hill?	6.3480353355407715	incorrect
Who was Sheila hugging Heather without attacking?	8.98978328704834	Who was Sheila hugging without attacking Heather?	8.777215957641602	correct
Who should that sketch confuse Kendra before astounding?	8.643963813781738	Who should that sketch confuse before astounding Kendra?	8.412508964538574	correct
Who does Dennis criticize Kristin while aggravating?	7.7646942138671875	Who does Dennis criticize while aggravating Kristin?	7.6303839683532715	correct
Who has Samantha talked to all girls while hurting?	6.877511501312256	Who has Samantha talked to while hurting all girls?	6.657228469848633	correct
Who had Dawn observed the Borgias after hiring?	8.62950325012207	Who had Dawn observed after hiring the Borgias?	7.439537048339844	correct
Who did Mitchell scare Amanda after arguing about?	7.768362522125244	Who did Mitchell scare after arguing about Amanda?	7.17864990234375	correct
Who was this window astounding Jessica while scaring?	7.694647789001465	Who was this window astounding while scaring Jessica?	7.22923469543457	correct
What have the waitresses biked to this hospital without lifting?	6.435208797454834	What have the waitresses biked to without lifting this hospital?	6.8610124588012695	incorrect
What is Marie breaking convertibles while concealing?	8.209511756896973	What is Marie breaking while concealing convertibles?	8.520711898803711	incorrect
Who had Raymond questioned Sara without boasting about?	7.577885150909424	Who had Raymond questioned without boasting about Sara?	7.004427433013916	correct
