sentence1	PPL1	Sentence2	PPL2	Correct
Who did the professor who met recognize William?	6.5257673263549805	Who did the professor who met William recognize?	6.635744094848633	incorrect
Who did the professor who recognized meet William?	6.469149112701416	Who did the professor who recognized William meet?	6.6500139236450195	incorrect
Who did the soldier who contacted defeat that government?	6.013548851013184	Who did the soldier who contacted that government defeat?	6.42060661315918	incorrect
Who did the soldier who defeated contact that government?	6.276445388793945	Who did the soldier who defeated that government contact?	6.462088584899902	incorrect
Who did that male doctor who kicked believe the woman?	6.53676176071167	Who did that male doctor who kicked the woman believe?	6.692233562469482	incorrect
Who did that male doctor who believed marry the woman?	6.233286380767822	Who did that male doctor who believed the woman marry?	6.266443729400635	incorrect
Who did the teacher who defeated select that coach?	6.6170525550842285	Who did the teacher who defeated that coach select?	6.731148719787598	incorrect
Who did the teacher who selected defeat that coach?	6.692477703094482	Who did the teacher who selected that coach defeat?	6.46732234954834	correct
Who did the assistant who kicked believe the student?	6.423878192901611	Who did the assistant who kicked the student believe?	6.363656997680664	correct
Who did the assistant who believed marry the student?	6.190921306610107	Who did the assistant who believed the student marry?	6.249633312225342	incorrect
Who did the writer who met trust Victor?	6.38288688659668	Who did the writer who met Victor trust?	6.302172660827637	correct
Who did the writer who trusted meet Victor?	6.413829326629639	Who did the writer who trusted Victor meet?	6.856844425201416	incorrect
Who did the director who loved support her parent?	5.755313396453857	Who did the director who loved her parent support?	5.820274353027344	incorrect
Who did the director who supported love her parent?	5.849791526794434	Who did the director who supported her parent love?	5.832746982574463	correct
Who did that girl who called defeat Jane?	5.987271785736084	Who did that girl who called Jane defeat?	6.203885555267334	incorrect
Who did that girl who defeated call Jane?	6.194360256195068	Who did that girl who defeated Jane call?	6.265758514404297	incorrect
Who did the farmer who selected trust that student?	6.505268573760986	Who did the farmer who selected that student trust?	6.179281234741211	correct
Who did the farmer who trusted select that student?	6.69856071472168	Who did the farmer who trusted that student select?	6.894858360290527	incorrect
Who did the soldier who injured find the police officer?	5.464992046356201	Who did the soldier who injured the police officer find?	5.5894551277160645	incorrect
Who did the soldier who found injure the police officer?	5.527742862701416	Who did the soldier who found the police officer injure?	5.8393168449401855	incorrect
Who did the judge who visited select the teacher?	5.59478759765625	Who did the judge who visited the teacher select?	5.869450569152832	incorrect
Who did the judge who selected visit the teacher?	5.582921504974365	Who did the judge who selected the teacher visit?	5.476219177246094	correct
Who did the judge who visited follow the student?	5.5651373863220215	Who did the judge who visited the student follow?	5.747256755828857	incorrect
Who did the judge who protected visit the student?	5.80780553817749	Who did the judge who protected the student visit?	5.641883373260498	correct
Who did this daughter who called select that friend?	7.020781993865967	Who did this daughter who called that friend select?	6.933206558227539	correct
Who did this daughter who selected call that friend?	6.8034138679504395	Who did this daughter who selected that friend call?	6.780717849731445	correct
Who did the female president who trusted injure the child?	6.107069492340088	Who did the female president who trusted the child injure?	6.6890387535095215	incorrect
Who did the female president who injured trust the child?	5.866891384124756	Who did the female president who injured the child trust?	5.82100772857666	correct
What did the president who works for support that government?	5.707028388977051	What did the president who works for that government support?	5.273288249969482	correct
What did the president who supported work for that government?	5.284877300262451	What did the president who supported that government work for?	5.362437725067139	incorrect
Who did the manager who invited save this doctor?	5.498444557189941	Who did the manager who invited this doctor save?	6.200258255004883	incorrect
Who did the manager who saved invite this doctor?	6.213006019592285	Who did the manager who saved this doctor invite?	6.3809614181518555	incorrect
Who did the soldier who visited hit that man?	5.399837017059326	Who did the soldier who visited that man hit?	5.921311378479004	incorrect
Who did the soldier who hit visit that man?	5.685821056365967	Who did the soldier who hit that man visit?	5.783335208892822	incorrect
Who did that king who visited select this friend?	7.012220859527588	Who did that king who visited this friend select?	7.061810493469238	incorrect
Who did the doctor who invited select the teacher?	5.357918739318848	Who did the doctor who invited the teacher select?	5.698700904846191	incorrect
Who did the doctor who selected invite the teacher?	5.651848793029785	Who did the doctor who selected the teacher invite?	5.366405963897705	correct
Who did the soldier who visited talk to this team?	5.399488925933838	Who did the soldier who visited this team talk to?	5.343186855316162	correct
Who did the soldier who talked to visit this team?	4.891702651977539	Who did the soldier who talked to this team visit?	5.309935569763184	incorrect
Who did the manager who contacted visit Mary?	6.335574150085449	Who did the manager who contacted Mary visit?	6.529179573059082	incorrect
Who did the manager who visited contact Mary?	5.9705119132995605	Who did the manager who visited Mary contact?	6.6446533203125	incorrect
Who did the professor who recognized marry this actor?	6.109959125518799	Who did the professor who recognized this actor marry?	6.2357354164123535	incorrect
Who did the professor who kicked recognize this actor?	6.362558841705322	Who did the professor who kicked this actor recognize?	6.932974338531494	incorrect
Who did the president who found select this professor?	6.350767612457275	Who did the president who found this professor select?	6.441502094268799	incorrect
Who did the president who selected find this professor?	6.090139389038086	Who did the president who selected this professor find?	6.27667760848999	incorrect
Who did the student who saw support the friend?	5.8434576988220215	Who did the student who saw the friend support?	5.834783554077148	correct
Who did the student who supported see the friend?	6.154505252838135	Who did the student who supported the friend see?	6.318863868713379	incorrect
Who did the director who talked to recognize Nick?	5.613122940063477	Who did the director who talked to Nick recognize?	5.909773349761963	incorrect
Who did the director who recognized talk to Nick?	5.787197589874268	Who did the director who recognized Nick talk to?	5.962250709533691	incorrect
Who did the teacher who hit call this student?	5.53800630569458	Who did the teacher who hit this student call?	5.504797458648682	correct
Who did the teacher who called hit this student?	5.439879417419434	Who did the teacher who called this student hit?	5.699789047241211	incorrect
Who did the soldier who saved beat Bobby?	6.247170925140381	Who did the soldier who saved Bobby beat?	6.610601425170898	incorrect
Who did the soldier who beat save Bobby?	6.089144706726074	Who did the soldier who beat Bobby save?	6.4092912673950195	incorrect
Who did that mother who watched attack this soldier?	6.798573970794678	Who did that mother who watched this soldier attack?	6.151403903961182	correct
Who did that mother who attacked watch this soldier?	6.706465721130371	Who did that mother who attacked this soldier watch?	6.505422115325928	correct
Who did the singer who trusted love his parent?	6.033750057220459	Who did the singer who trusted his parent love?	6.2355475425720215	incorrect
Who did the singer who loved trust his parent?	6.124510288238525	Who did the singer who loved his parent trust?	5.698006629943848	correct
Who did the manager who defeated beat Carl?	6.587159156799316	Who did the manager who defeated Carl beat?	6.7697930335998535	incorrect
Who did the manager who beat defeat Carl?	6.584255218505859	Who did the manager who beat Carl defeat?	6.643517971038818	incorrect
What did the worker who supported work for the army?	5.155221939086914	What did the worker who supported the army work for?	5.249747276306152	incorrect
What did the worker who worked for support the army?	5.148963451385498	What did the worker who worked for the army support?	5.276252269744873	incorrect
Who did the teacher who talked to trust the player?	4.880080699920654	Who did the teacher who talked to the player trust?	4.997411251068115	incorrect
Who did the teacher who trusted talk to the player?	5.277151584625244	Who did the teacher who trusted the player talk to?	5.231625556945801	correct
Who did the singer who loved follow this team?	5.964290142059326	Who did the singer who loved this team follow?	6.144559383392334	incorrect
Who did the singer who protected love this team?	6.317451477050781	Who did the singer who protected this team love?	6.469141006469727	incorrect
Who did that woman who visited call that student?	5.579926013946533	Who did that woman who visited that student call?	5.669973850250244	incorrect
Who did that woman who called visit that student?	5.816911220550537	Who did that woman who called that student visit?	5.71145486831665	correct
Who did the judge who saved hide the student?	5.67471170425415	Who did the judge who saved the student hide?	5.711822509765625	incorrect
Who did the judge who hid save the student?	5.611178874969482	Who did the judge who hid the student save?	5.78470516204834	incorrect
Who did the female player who selected trust Tom?	7.302988052368164	Who did the female player who selected Tom trust?	7.300116539001465	correct
Who did the female player who trusted select Tom?	7.481143474578857	Who did the female player who trusted Tom select?	7.743010520935059	incorrect
Who did that female president who found trust Sarah?	7.098979473114014	Who did that female president who found Sarah trust?	7.134588718414307	incorrect
Who did that female president who trusted find Sarah?	7.44375467300415	Who did that female president who trusted Sarah find?	7.571394920349121	incorrect
Who did the assistant who talked to defeat Adam?	5.855483055114746	Who did the assistant who talked to Adam defeat?	6.003607749938965	incorrect
Who did the assistant who defeated talk to Adam?	6.156118392944336	Who did the assistant who defeated Adam talk to?	6.094244956970215	correct
Who did the teacher who selected talk to the student?	5.013890743255615	Who did the teacher who selected the student talk to?	4.99822998046875	correct
Who did the teacher who talked to select the student?	4.7279863357543945	Who did the teacher who talked to the student select?	5.1903276443481445	incorrect
Who did the farmer who invited support his parent?	5.67405891418457	Who did the farmer who invited his parent support?	5.851755619049072	incorrect
Who did the farmer who supported invite his parent?	6.049516677856445	Who did the farmer who supported his parent invite?	6.213346004486084	incorrect
Who did the lawyer who kicked hit this man?	5.100050926208496	Who did the lawyer who kicked this man hit?	5.847743511199951	incorrect
Who did the lawyer who hit marry this man?	5.457259178161621	Who did the lawyer who hit this man marry?	5.630105495452881	incorrect
Who did the visitor who called follow the child?	5.647364139556885	Who did the visitor who called the child follow?	5.7673797607421875	incorrect
Who did the visitor who protected call the child?	5.903804302215576	Who did the visitor who protected the child call?	5.701784610748291	correct
Who did the officer who attacked injure the child?	5.270841121673584	Who did the officer who attacked the child injure?	5.664045810699463	incorrect
Who did the officer who injured attack the child?	5.426085472106934	Who did the officer who injured the child attack?	5.316381931304932	correct
Who did the customer who kicked select the friend?	6.5484771728515625	Who did the customer who kicked the friend select?	6.4725565910339355	correct
Who did the customer who selected marry the friend?	6.394634246826172	Who did the customer who selected the friend marry?	6.029087066650391	correct
Who did the student who hit hide this doctor?	5.867247581481934	Who did the student who hit this doctor hide?	6.23015832901001	incorrect
Who did the student who hid hit this doctor?	5.738605976104736	Who did the student who hid this doctor hit?	6.16553258895874	incorrect
Who did the visitor who saved love the man?	5.331503391265869	Who did the visitor who saved the man love?	5.286867141723633	correct
Who did the visitor who loved save the man?	5.220871448516846	Who did the visitor who loved the man save?	5.071623802185059	correct
Who did the lawyer who defeated select that coach?	6.623029708862305	Who did the lawyer who defeated that coach select?	6.775064468383789	incorrect
Who did the lawyer who selected defeat that coach?	6.6104536056518555	Who did the lawyer who selected that coach defeat?	6.500985145568848	correct
Who did these women who found marry the man?	5.409209251403809	Who did these women who found the man marry?	5.394305229187012	correct
Who did these women who kicked find the man?	5.680757522583008	Who did these women who kicked the man find?	5.898491382598877	incorrect
Who did the artist who believed visit Michael?	6.725940704345703	Who did the artist who believed Michael visit?	6.918506622314453	incorrect
Who did the artist who visited believe Michael?	6.413458824157715	Who did the artist who visited Michael believe?	6.483370780944824	incorrect
Who did the writer who selected call the friend?	5.806203842163086	Who did the writer who selected the friend call?	5.764032363891602	correct
Who did the writer who called select the friend?	6.195653438568115	Who did the writer who called the friend select?	6.098494052886963	correct
Who did the president who kicked save the soldier?	5.757197856903076	Who did the president who kicked the soldier save?	5.917675495147705	incorrect
Who did the president who saved marry the soldier?	5.84876012802124	Who did the president who saved the soldier marry?	5.589522838592529	correct
Who did the visitor who understood defeat Ruth?	6.965004920959473	Who did the visitor who understood Ruth defeat?	7.167357444763184	incorrect
Who did the visitor who defeated understand Ruth?	7.523072719573975	Who did the visitor who defeated Ruth understand?	7.172977447509766	correct
Who did the father who beat believe in that student?	5.815661907196045	Who did the father who beat that student believe in?	6.132315635681152	incorrect
Who did the father who believed in beat that student?	6.105250835418701	Who did the father who believed in that student beat?	6.1967549324035645	incorrect
Who did the lawyer who kicked see the student?	5.6781005859375	Who did the lawyer who kicked the student see?	5.744784832000732	incorrect
Who did the lawyer who saw marry the student?	5.298622131347656	Who did the lawyer who saw the student marry?	5.238806247711182	correct
Who did the lawyer who invited recognize Robert?	6.445324897766113	Who did the lawyer who invited Robert recognize?	6.5607805252075195	incorrect
Who did the lawyer who recognized invite Robert?	6.546684741973877	Who did the lawyer who recognized Robert invite?	6.61655855178833	incorrect
Who did the student who recognized select that teacher?	6.3760809898376465	Who did the student who recognized that teacher select?	6.609429836273193	incorrect
Who did the student who selected recognize that teacher?	6.261992931365967	Who did the student who selected that teacher recognize?	6.439149856567383	incorrect
Who did the musician who trusted talk to that player?	6.354868412017822	Who did the musician who trusted that player talk to?	6.4629340171813965	incorrect
Who did the musician who talked to trust that player?	5.872630596160889	Who did the musician who talked to that player trust?	6.00277853012085	incorrect
Who did the female player who loved see the student?	6.1782426834106445	Who did the female player who loved the student see?	6.400659084320068	incorrect
Who did the female player who saw love the student?	5.870091915130615	Who did the female player who saw the student love?	6.165428638458252	incorrect
Who did this king who called select this parent?	6.994845867156982	Who did this king who called this parent select?	7.051993370056152	incorrect
Who did this king who selected call this parent?	6.72406005859375	Who did this king who selected this parent call?	6.519765377044678	correct
Who did that female professor who understood contact that minister?	7.004997253417969	Who did that female professor who understood that minister contact?	7.193509101867676	incorrect
Who did that female professor who contacted understand that minister?	6.932943820953369	Who did that female professor who contacted that minister understand?	6.918226718902588	correct
Who did the assistant who invited hide that teacher?	6.2652411460876465	Who did the assistant who invited that teacher hide?	6.927284240722656	incorrect
Who did the assistant who hid invite that teacher?	6.951434135437012	Who did the assistant who hid that teacher invite?	6.8134589195251465	correct
Who did the man who found beat Anna?	5.393808364868164	Who did the man who found Anna beat?	5.926671981811523	incorrect
Who did the man who beat find Anna?	5.72168493270874	Who did the man who beat Anna find?	5.847387790679932	incorrect
Who did the professor who found trust this friend?	6.032298564910889	Who did the professor who found this friend trust?	5.827334880828857	correct
Who did the professor who trusted find this friend?	6.085943222045898	Who did the professor who trusted this friend find?	6.460513591766357	incorrect
Who did the male doctor who loved trust this student?	6.222049713134766	Who did the male doctor who loved this student trust?	6.202724933624268	correct
Who did the male doctor who trusted love this student?	6.212914943695068	Who did the male doctor who trusted this student love?	6.489972114562988	incorrect
Who did the teacher who understood trust Sarah?	6.428412437438965	Who did the teacher who understood Sarah trust?	6.368838310241699	correct
Who did the teacher who trusted understand Sarah?	6.879768371582031	Who did the teacher who trusted Sarah understand?	6.608271598815918	correct
Who did the musician who killed select this doctor?	6.33652925491333	Who did the musician who killed this doctor select?	6.528043746948242	incorrect
Who did the musician who selected kill this doctor?	6.3378777503967285	Who did the musician who selected this doctor kill?	6.274230003356934	correct
Who did the manager who recognized talk to this student?	5.411876678466797	Who did the manager who recognized this student talk to?	5.674975872039795	incorrect
Who did the manager who talked to recognize this student?	5.21419095993042	Who did the manager who talked to this student recognize?	5.531235218048096	incorrect
Who did that man who protected marry that woman?	5.835242748260498	Who did that man who protected that woman marry?	5.946478366851807	incorrect
Who did that man who kicked follow that woman?	5.810126781463623	Who did that man who kicked that woman follow?	5.917760372161865	incorrect
Who did the manager who injured beat Gary?	6.510728359222412	Who did the manager who injured Gary beat?	7.012115001678467	incorrect
Who did the manager who beat injure Gary?	6.908297538757324	Who did the manager who beat Gary injure?	7.1958465576171875	incorrect
Who did the student who contacted believe this woman?	5.707747459411621	Who did the student who contacted this woman believe?	6.132182598114014	incorrect
Who did the student who believed contact this woman?	5.773967266082764	Who did the student who believed this woman contact?	6.244094371795654	incorrect
Who did the assistant who selected believe that student?	6.809042453765869	Who did the assistant who selected that student believe?	6.6154351234436035	correct
Who did the assistant who believed select that student?	7.317413330078125	Who did the assistant who believed that student select?	6.936108589172363	correct
Who did the musician who believed see the woman?	5.765878200531006	Who did the musician who believed the woman see?	5.719388008117676	correct
Who did the musician who saw believe the woman?	5.53617525100708	Who did the musician who saw the woman believe?	5.35125732421875	correct
Who did the driver who loved find that man?	5.195614337921143	Who did the driver who loved that man find?	5.316842555999756	incorrect
Who did the driver who found love that man?	4.827293395996094	Who did the driver who found that man love?	5.163071632385254	incorrect
Who did the female professor who recognized select this teacher?	6.465938091278076	Who did the female professor who selected this teacher recognize?	6.69812536239624	incorrect
Who did the female professor who selected recognize this teacher?	6.338510036468506	Who did the female professor who recognized this teacher select?	6.855464935302734	incorrect
Who did the manager who trusted hide that student?	6.4759674072265625	Who did the manager who trusted that student hide?	7.116397380828857	incorrect
Who did the manager who hid trust that student?	6.483401298522949	Who did the manager who hid that student trust?	6.114790916442871	correct
Who did that man who injured talk to the team member?	5.7318243980407715	Who did that man who injured the team member talk to?	5.5492658615112305	correct
Who did that man who talked to injure the team member?	5.696396827697754	Who did that man who talked to the team member injure?	5.849864959716797	incorrect
Who did that man who defeated save the doctor?	5.373476505279541	Who did that man who defeated the doctor save?	5.352838516235352	correct
Who did that man who saved defeat the doctor?	5.324167728424072	Who did that man who saved the doctor defeat?	5.3337554931640625	incorrect
Who did the player who hid select that friend?	6.999478816986084	Who did the player who hid that friend select?	6.601821422576904	correct
Who did the player who selected hide that friend?	6.707757949829102	Who did the player who selected that friend hide?	6.766883850097656	incorrect
Who did the musician who called trust Maria?	6.661293029785156	Who did the musician who called Maria trust?	6.431697845458984	correct
Who did the musician who trusted call Maria?	6.7008771896362305	Who did the musician who trusted Maria call?	6.909165382385254	incorrect
Who did the doctor who saved love her parent?	5.681408405303955	Who did the doctor who saved her parent love?	5.628889083862305	correct
Who did the doctor who loved save her parent?	5.522097587585449	Who did the doctor who loved her parent save?	5.705501079559326	incorrect
Who did this man who protected trust that friend?	6.70564603805542	Who did this man who protected that friend trust?	6.7678680419921875	incorrect
Who did this man who trusted follow that friend?	6.60074520111084	Who did this man who trusted that friend follow?	6.665713787078857	incorrect
Who did the judge who saved defeat this army?	5.973013401031494	Who did the judge who saved this army defeat?	5.970495223999023	correct
Who did the judge who defeated save this army?	5.642764568328857	Who did the judge who defeated this army save?	5.982402801513672	incorrect
Who did the officer who hit see that teacher?	5.902746677398682	Who did the officer who hit that teacher see?	6.256645202636719	incorrect
Who did the officer who saw hit that teacher?	5.6388325691223145	Who did the officer who saw that teacher hit?	5.868592262268066	incorrect
Who did that father who saw defeat Dan?	6.390793323516846	Who did that father who saw Dan defeat?	6.526237964630127	incorrect
Who did that father who defeated see Dan?	6.921259880065918	Who did that father who defeated Dan see?	7.046738147735596	incorrect
What did the brother who supported attack that army?	7.0040998458862305	What did the brother who supported that army attack?	7.0283684730529785	incorrect
What did the brother who attacked support that army?	6.8899126052856445	What did the brother who attacked that army support?	6.9810662269592285	incorrect
Who did the politician who selected meet this leader?	5.766823768615723	Who did the politician who selected this leader meet?	5.971590518951416	incorrect
Who did the politician who met select this leader?	6.0785298347473145	Who did the politician who met this leader select?	6.278929710388184	incorrect
Who did the lawyer who trusted call this student?	5.714585781097412	Who did the lawyer who trusted this student call?	5.819477558135986	incorrect
Who did the lawyer who called trust this student?	5.722987651824951	Who did the lawyer who called this student trust?	5.469786643981934	correct
Who did the soldier who saw talk to the minister?	4.934872627258301	Who did the soldier who saw the minister talk to?	4.991179943084717	incorrect
Who did the soldier who talked to see the minister?	4.723828315734863	Who did the soldier who talked to the minister see?	5.411226749420166	incorrect
Who did the actress who met defeat Sarah?	7.09058141708374	Who did the actress who met Sarah defeat?	6.898574352264404	correct
Who did the actress who defeated meet Sarah?	6.811862468719482	Who did the actress who defeated Sarah meet?	7.0316596031188965	incorrect
Who did this female player who supported like this student?	6.49922513961792	Who did this female player who supported this student like?	6.448408603668213	correct
Who did this female player who liked support this student?	6.884684085845947	Who did this female player who liked this student support?	6.931298732757568	incorrect
Who did the player who talked to support his parents?	4.637917995452881	Who did the player who talked to his parents support?	5.4737868309021	incorrect
Who did the player who supported talk to his parents?	5.165520191192627	Who did the player who supported his parents talk to?	5.490812301635742	incorrect
Who did the writer who found trust Jane?	6.082324028015137	Who did the writer who found Jane trust?	6.00325345993042	correct
Who did the writer who trusted find Jane?	6.404242992401123	Who did the writer who trusted Jane find?	6.696207046508789	incorrect
Who did this male professor who selected see this child?	6.633613586425781	Who did this male professor who selected this child see?	6.938989162445068	incorrect
Who did this male professor who saw select this child?	6.5968241691589355	Who did this male professor who saw this child select?	6.713675022125244	incorrect
Who did the soldier who watched meet this president?	5.9653191566467285	Who did the soldier who watched this president meet?	5.76869535446167	correct
Who did the soldier who met watch this president?	6.3725738525390625	Who did the soldier who met this president watch?	6.327756881713867	correct
Who did the musician who supported recognize Dan?	7.146274566650391	Who did the musician who supported Dan recognize?	7.298941612243652	incorrect
Who did the musician who recognized support Dan?	6.937542915344238	Who did the musician who recognized Dan support?	7.138479232788086	incorrect
Who did the boy who contacted trust this player?	5.957347869873047	Who did the boy who contacted this player trust?	6.116808891296387	incorrect
Who did the boy who trusted contact this player?	5.986151218414307	Who did the boy who trusted this player contact?	6.716237545013428	incorrect
Who did the actress who talked to hit the players?	5.219247341156006	Who did the actress who talked to the players hit?	5.732571601867676	incorrect
Who did the actress who hit talk to the players?	5.712222576141357	Who did the actress who hit the players talk to?	5.871702671051025	incorrect
Who did the manager who saw believe that man?	5.584850311279297	Who did the manager who saw that man believe?	5.679289817810059	incorrect
Who did the manager who believed see that man?	6.266878604888916	Who did the manager who believed that man see?	6.122801303863525	correct
Who did that princess who supported invite this president?	7.103071689605713	Who did that princess who supported this president invite?	7.247077941894531	incorrect
Who did that princess who invited support this president?	6.611703395843506	Who did that princess who invited this president support?	6.755101680755615	incorrect
What did the player who supported defeat that team?	6.402110576629639	What did the player who supported that team defeat?	6.711783409118652	incorrect
What did the player who defeated support that team?	6.442951679229736	What did the player who defeated that team support?	6.46572208404541	incorrect
Who did the writer who defeated select that coach?	6.812780380249023	Who did the writer who defeated that coach select?	6.942790508270264	incorrect
Who did the writer who selected defeat that coach?	6.692870140075684	Who did the writer who selected that coach defeat?	6.61704683303833	correct
Who did the engineer who liked see this president?	6.17240047454834	Who did the engineer who liked this president see?	6.337107181549072	incorrect
Who did the engineer who saw like this president?	5.856213092803955	Who did the engineer who saw this president like?	5.691688537597656	correct
Who did the lawyer who saw call this student?	5.187199115753174	Who did the lawyer who saw this student call?	4.926419258117676	correct
Who did the lawyer who called see this student?	5.440210342407227	Who did the lawyer who called this student see?	5.711012363433838	incorrect
Who did the writer who trusted support the team?	5.754525661468506	Who did the writer who trusted the team support?	5.950371265411377	incorrect
Who did the writer who supported trust the team?	5.673375606536865	Who did the writer who supported the team trust?	5.398871421813965	correct
Who did the male player who hit find the police?	5.987273693084717	Who did the male player who hit the police find?	6.4185638427734375	incorrect
Who did the male player who found hit the police?	5.724310874938965	Who did the male player who found the police hit?	6.161010265350342	incorrect
Who did the director who met hit this boy?	5.110006809234619	Who did the director who met this boy hit?	5.782778263092041	incorrect
Who did the director who hit meet this boy?	5.387119770050049	Who did the director who hit this boy meet?	5.800937175750732	incorrect
Who did the student who hit believe this woman?	5.558045864105225	Who did the student who hit this woman believe?	5.925946235656738	incorrect
Who did the student who believed hit this woman?	5.5501532554626465	Who did the student who believed this woman hit?	6.126112937927246	incorrect
Who did the coach who recognized injure this student?	6.275683879852295	Who did the coach who recognized this student injure?	6.5434441566467285	incorrect
Who did the coach who injured recognize this student?	6.139828681945801	Who did the coach who injured this student recognize?	6.398719310760498	incorrect
Who did the wife who liked visit this teacher?	5.961145401000977	Who did the wife who liked this teacher visit?	6.020692825317383	incorrect
Who did the wife who visited like this teacher?	5.569239139556885	Who did the wife who visited this teacher like?	5.452235698699951	correct
Who did that professor who understood hit this man?	5.66758918762207	Who did that professor who understood this man hit?	6.3377180099487305	incorrect
Who did that professor who hit understand this man?	6.031538486480713	Who did that professor who hit this man understand?	5.951558589935303	correct
Who did the player who visited marry that woman?	5.691494464874268	Who did the player who visited that woman marry?	5.899019718170166	incorrect
Who did the player who kicked visit that woman?	6.07234525680542	Who did the player who kicked that woman visit?	6.197793960571289	incorrect
Who did the doctor who believed contact that worker?	7.075456619262695	Who did the doctor who believed that worker contact?	6.944416046142578	correct
Who did the doctor who contacted believe that worker?	6.513435363769531	Who did the doctor who contacted that worker believe?	6.589609146118164	incorrect
Who did the lawyer who defeated call the friend?	5.811809062957764	Who did the lawyer who defeated the friend call?	5.762598514556885	correct
Who did the lawyer who called defeat the friend?	5.81594705581665	Who did the lawyer who called the friend defeat?	5.770218849182129	correct
Who did the soldier who called like that friend?	5.656926155090332	Who did the soldier who called that friend like?	5.7690348625183105	incorrect
Who did the soldier who liked call that friend?	5.890635013580322	Who did the soldier who liked that friend call?	6.008462429046631	incorrect
Who did the driver who liked kill the soldier?	5.1660871505737305	Who did the driver who liked the soldier kill?	5.422020435333252	incorrect
