sentence1	PPL1	Sentence2	PPL2	Correct
The female doctor sees herself threw this ball.	6.805148124694824	The female doctor sees herself throwing this ball.	6.422645092010498	correct
John sees himself threw this ball.	6.644999980926514	John sees himself throwing this ball.	6.0488810539245605	correct
The female president explains that the prince saves herself.	6.73654842376709	The female president explains that the prince saves himself.	6.4387054443359375	correct
The prince explains that the girl saves himself.	6.653555870056152	The prince explains that the girl saves herself.	6.3354716300964355	correct
The girl hears that the male player supports herself.	6.823173522949219	The girl hears that the male player supports himself.	6.84805965423584	incorrect
Stephen hears that the female doctor supports himself.	6.262819766998291	Stephen hears that the female doctor supports herself.	6.078149795532227	correct
Alice sees that the father supports herself.	6.810567855834961	Alice sees that the father supports himself.	6.956290245056152	incorrect
Adam sees that the daughter supports himself.	6.834595680236816	Adam sees that the daughter supports herself.	6.431927680969238	correct
Alice sees herself raised some children.	7.486968040466309	Alice sees herself raising some children.	6.260365962982178	correct
Adam sees himself raised some children.	7.716361999511719	Adam sees himself raising some children.	6.667882919311523	correct
The woman means to say that the brother protected herself.	5.798642635345459	The woman means to say that the brother protected himself.	5.67528772354126	correct
Paul means to say that the girl protected himself.	5.42225456237793	Paul means to say that the girl protected herself.	5.185582637786865	correct
The woman imagines herself designed that program.	6.62498140335083	The woman imagines herself designing that program.	6.868979454040527	incorrect
Paul imagines himself designed that program.	7.470696449279785	Paul imagines himself designing that program.	7.932126045227051	incorrect
The female professor learns that the male professor sees herself appear on television.	5.993175029754639	The female professor learns that the male professor sees himself appear on television.	6.010968208312988	incorrect
The man learns that the girl sees himself appear on television.	5.447386264801025	The man learns that the girl sees herself appear on television.	5.262134552001953	correct
The female professor imagines herself joined this team.	6.794277667999268	The female professor imagines herself joining this team.	6.5647687911987305	correct
The man imagines himself joined this team.	6.548549652099609	The man imagines himself joining this team.	6.341159820556641	correct
Mary understands that the male doctor saved herself.	6.371919631958008	Mary understands that the male doctor saved himself.	6.288031578063965	correct
Matt understands that the girl saved himself.	5.278489112854004	Matt understands that the girl saved herself.	5.085635662078857	correct
Mary knows that the male professor introduced herself to others.	5.942499160766602	Mary knows that the male professor introduced himself to others.	5.8150529861450195	correct
Carl knows that the wife introduced himself to others.	5.8259406089782715	Carl knows that the wife introduced herself to others.	5.392312049865723	correct
Ruth imagines herself won this game.	6.775070667266846	Ruth imagines herself winning this game.	6.803567886352539	incorrect
Stephen imagines himself won this game.	6.1446099281311035	Stephen imagines himself winning this game.	6.175387859344482	incorrect
The girl sees that the male player changed herself.	7.280640602111816	The girl sees that the male player changed himself.	7.156507968902588	correct
Dennis sees that the mother changed himself.	7.108227729797363	Dennis sees that the mother changed herself.	6.348626613616943	correct
The girl sees herself closed her eyes.	5.623704433441162	The girl sees herself closing her eyes.	5.358459949493408	correct
Dennis sees himself closed his eyes.	6.496199607849121	Dennis sees himself closing his eyes.	5.676642894744873	correct
Victoria knows that the prince helps herself to food.	5.257460117340088	Victoria knows that the prince helps himself to food.	4.9955949783325195	correct
The male president knows that the mother helps himself to food.	5.906347274780273	The male president knows that the mother helps herself to food.	5.580241680145264	correct
Victoria finds herself called that meeting.	5.546541213989258	Victoria finds herself calling that meeting.	5.497936248779297	correct
The male president finds himself called that meeting.	6.663019180297852	The male president finds himself calling that meeting.	6.566877841949463	correct
Carl imagines himself sold that house.	7.356828212738037	Carl imagines himself selling that house.	7.180307388305664	correct
The female player means to say that the male president hit herself.	5.864007472991943	The female player means to say that the male president hit himself.	5.820429801940918	correct
Oliver means to say that the lady hit himself.	5.43397331237793	Oliver means to say that the lady hit herself.	5.0663628578186035	correct
The female player imagines herself hit the target.	6.087004661560059	The female player imagines herself hitting the target.	6.1614556312561035	incorrect
Oliver imagines himself hit the target.	7.050241470336914	Oliver imagines himself hitting the target.	6.843599796295166	correct
The mother learns that the king supports herself.	6.191969871520996	The mother learns that the king supports himself.	6.053178310394287	correct
Anthony learns that the female player supports himself.	6.113205909729004	Anthony learns that the female player supports herself.	6.121005058288574	incorrect
The mother imagines herself supported that family.	6.3014726638793945	The mother imagines herself supporting that family.	6.611638069152832	incorrect
Anthony imagines himself supported that family.	6.800122261047363	Anthony imagines himself supporting that family.	6.920905113220215	incorrect
Victoria learns that the man prepares herself for the job.	4.1343607902526855	Victoria learns that the man prepares himself for the job.	3.980238437652588	correct
The male player learns that the wife prepares himself for the job.	4.957191467285156	The male player learns that the wife prepares herself for the job.	4.771940231323242	correct
Victoria imagines herself finished this season.	6.2600555419921875	Victoria imagines herself finishing this season.	6.444214820861816	incorrect
The male player imagines himself finished this season.	7.065731525421143	The male player imagines himself finishing this season.	7.137545108795166	incorrect
The female professor imagines herself drove a bus.	6.866199970245361	The female professor imagines herself driving a bus.	6.136861324310303	correct
Jason imagines himself drove a bus.	7.156093597412109	Jason imagines himself driving a bus.	6.21683406829834	correct
The woman finds herself painted a wall.	6.077307224273682	The woman finds herself painting a wall.	5.736570358276367	correct
Charles finds himself painted some wall.	6.748030185699463	Charles finds himself painting some wall.	6.279423713684082	correct
The female president hears that the prince trusts herself.	6.431117534637451	The female president hears that the prince trusts himself.	6.370924472808838	correct
The father hears that the female president trusts himself.	6.623376369476318	The father hears that the female president trusts herself.	6.6399407386779785	incorrect
The female president sees herself trusted this friend.	7.215488433837891	The female president sees herself trusting this friend.	6.658017158508301	correct
The father sees himself trusted this friend.	7.228156089782715	The father sees himself trusting this friend.	6.709538459777832	correct
Alice sees herself added a record to the system.	6.593900680541992	Alice sees herself adding a record to the system.	6.0588836669921875	correct
Alexander sees himself added a record to the system.	6.00197172164917	Alexander sees himself adding a record to the system.	5.6941351890563965	correct
The woman says that the king understands herself.	5.751869201660156	The woman says that the king understands himself.	5.540342807769775	correct
Ben says that the woman understands himself.	6.951476097106934	Ben says that the woman understands herself.	6.7621235847473145	correct
Victoria imagines herself threw the ball.	6.447732925415039	Victoria imagines herself throwing the ball.	5.961994171142578	correct
Adam pictures himself threw the ball.	7.451918125152588	Adam pictures himself throwing the ball.	6.578300952911377	correct
Maria pictures herself sold a car.	7.373151779174805	Maria pictures herself selling a car.	6.898038864135742	correct
The boy pictures himself sold a car.	6.802846908569336	The boy pictures himself selling a car.	6.492227554321289	correct
The female president feels that the boy loses herself in the game.	5.356761932373047	The female president feels that the boy loses himself in the game.	5.061335563659668	correct
Ben feels that the female player loses himself in the game.	6.056316375732422	Ben feels that the female player loses herself in the game.	6.2825927734375	incorrect
The female president imagines herself lost that game.	6.57020378112793	The female president imagines herself losing that game.	6.518202781677246	correct
Ben pictures himself lost that game.	8.99030590057373	Ben pictures himself losing that game.	8.690332412719727	correct
The princess pictures herself moved to this house.	6.641998767852783	The princess pictures herself moving to this house.	6.524630546569824	correct
Paul pictures himself moved to that house.	6.984386920928955	Paul pictures himself moving to that house.	6.561729907989502	correct
The girl shows that the male doctor understands herself.	6.54571533203125	The girl shows that the male doctor understands himself.	6.791197299957275	incorrect
Sam shows that the daughter understands himself.	7.356548309326172	Sam shows that the daughter understands herself.	6.851487636566162	correct
The girl pictures herself understood that story.	7.530084133148193	The girl pictures herself understanding that story.	7.902031421661377	incorrect
Sam pictures himself understood that story.	8.448780059814453	Sam pictures himself understanding that story.	8.55737018585205	incorrect
The female professor reports that the man believes in herself.	6.183400630950928	The female professor reports that the man believes in himself.	6.025618553161621	correct
Jerry reports that the female player believes in himself.	6.114782333374023	Jerry reports that the female player believes in herself.	6.098386287689209	correct
The female professor imagined herself believed this news.	7.184486389160156	The female professor imagined herself believing this news.	7.307226657867432	incorrect
Jerry finds himself believed this news.	6.111536979675293	Jerry finds himself believing this news.	5.8955864906311035	correct
Maria shows that the boy supports herself.	6.443103313446045	Maria shows that the boy supports himself.	6.224654674530029	correct
The brother shows that the mother supports himself.	6.439410209655762	The brother shows that the mother supports herself.	6.155941963195801	correct
Maria pictures herself raised the money for children.	6.944450378417969	Maria pictures herself raising the money for children.	6.550334453582764	correct
The brother pictures himself raised the money for children.	7.01527738571167	The brother pictures himself raising the money for children.	6.812450408935547	correct
The female professor feels that the male president loves herself.	6.121431350708008	The female professor feels that the male president loves himself.	5.977668285369873	correct
Matt feels that the mother loves himself.	5.813802719116211	Matt feels that the mother loves herself.	5.583617687225342	correct
The female professor imagines herself enjoyed some music.	7.261983394622803	The female professor imagines herself enjoying some music.	6.96590518951416	correct
Matt pictures himself loved some music.	8.472003936767578	Matt pictures himself loving some music.	9.738269805908203	incorrect
Ruth understands that the male professor is defending herself.	6.667640686035156	Ruth understands that the male professor is defending himself.	6.343799591064453	correct
The male doctor understands that the female doctor is defending himself.	5.153826713562012	The male doctor understands that the female doctor is defending herself.	5.155675888061523	incorrect
Elizabeth says that the prince saved herself.	4.436136245727539	Elizabeth says that the prince saved himself.	4.087949275970459	correct
Robert says that the wife saved himself.	4.51931619644165	Robert says that the wife saved herself.	4.311404228210449	correct
Elizabeth sees herself saved some time.	5.051835060119629	Elizabeth sees herself saving some time.	5.022436618804932	correct
Robert sees himself saved some time.	5.150674343109131	Robert sees himself saving some time.	5.087831974029541	correct
Jane pictures herself added this number to the list.	5.9384284019470215	Jane pictures herself adding this number to the list.	5.782397270202637	correct
The male doctor pictures himself added this number to the list.	6.084537982940674	The male doctor pictures himself adding this number to the list.	5.88129997253418	correct
Elizabeth explains that the king saves herself.	5.45122766494751	Elizabeth explains that the king saves himself.	4.925175189971924	correct
Lawrence explains that the daughter saves himself.	7.333115577697754	Lawrence explains that the daughter saves herself.	6.862936496734619	correct
The wife imagines herself tried this method.	6.65895414352417	The wife imagines herself trying this method.	6.835815906524658	incorrect
Ryan imagines himself tried this method.	7.431349754333496	Ryan imagines himself trying this method.	7.494785785675049	incorrect
The female player sees herself tried that method.	7.578662872314453	The female player sees herself trying that method.	6.892449378967285	correct
Jerry sees himself tried that method.	6.7680182456970215	Jerry sees himself trying that method.	6.292048931121826	correct
Ruth writes that the boy changed herself.	6.890811443328857	Ruth writes that the boy changed himself.	6.330667495727539	correct
The male doctor writes that the female president changed himself.	5.943429470062256	The male doctor writes that the female president changed herself.	6.035317897796631	incorrect
Ruth pictures herself closed the door.	6.974459648132324	Ruth pictures herself closing the door.	6.945050239562988	correct
The male doctor pictures himself closed the door.	6.730410099029541	The male doctor pictures himself closing the door.	6.705309867858887	correct
The woman shows that the father studies herself in the picture.	5.702132701873779	The woman shows that the father studies himself in the picture.	5.872100830078125	incorrect
Matt shows that the woman studies himself in the picture.	5.9901556968688965	Matt shows that the woman studies herself in the picture.	5.720750331878662	correct
The woman pictures herself studied history.	8.308533668518066	The woman pictures herself studying history.	8.127262115478516	correct
Matt pictures himself studied the history.	8.37716293334961	Matt pictures himself studying the history.	7.712702751159668	correct
Ann imagines herself married a woman.	6.291876316070557	Ann imagines herself marrying a woman.	6.106881141662598	correct
The man pictures himself married a woman.	6.682200908660889	The man pictures himself marrying a woman.	6.780617713928223	incorrect
Catherine understands that the male professor hid herself.	7.722470760345459	Catherine understands that the male professor hid himself.	7.374385356903076	correct
The male doctor understands that the lady hid himself.	6.3223137855529785	The male doctor understands that the lady hid herself.	6.084929943084717	correct
Helen sees herself explained the reason.	6.446293354034424	Helen sees herself explaining the reason.	6.272156238555908	correct
Dan sees himself explained the reason.	6.851609706878662	Dan sees himself explaining the reason.	6.437711238861084	correct
The woman finds herself carried the water.	6.154125690460205	The woman finds herself carrying the water.	5.481943130493164	correct
Paul finds himself carried the water.	6.8055419921875	Paul finds himself carrying the water.	5.485837459564209	correct
Jane thinks that the brother introduced herself to others.	5.463539123535156	Jane thinks that the brother introduced himself to others.	5.076940059661865	correct
Adam thinks that the female doctor introduced himself to others.	5.542559623718262	Adam thinks that the female doctor introduced herself to others.	5.523826599121094	correct
Jane finds herself took the picture.	5.854821681976318	Jane finds herself taking the picture.	5.160618782043457	correct
Adam finds himself took the picture.	5.808917045593262	Adam finds himself taking the picture.	5.249667644500732	correct
Jane writes that the prince found herself in a picture.	5.225156784057617	Jane writes that the prince found himself in a picture.	4.95758581161499	correct
Jason writes that the girl found himself in a picture.	4.79972505569458	Jason writes that the girl found herself in a picture.	4.54726505279541	correct
Jane pictures herself found the job.	7.6932244300842285	Jane pictures herself finding the job.	7.8208699226379395	incorrect
Jason pictures himself found the job.	8.021921157836914	Jason pictures himself finding the job.	8.286721229553223	incorrect
The female president reports that the prince saved herself.	6.2587690353393555	The female president reports that the prince saved himself.	6.097190856933594	correct
Sam reports that the female player saved himself.	6.355403900146484	Sam reports that the female player saved herself.	6.554049968719482	incorrect
The woman thinks that the male player helps herself to food.	6.146705150604248	The woman thinks that the male player helps himself to food.	6.177270412445068	incorrect
Jason thinks that the wife helps himself to food.	5.908364295959473	Jason thinks that the wife helps herself to food.	5.608439922332764	correct
The woman finds herself helped this child.	6.544203758239746	The woman finds herself helping this child.	5.6892409324646	correct
Jason finds himself helped this child.	6.615359306335449	Jason finds himself helping this child.	5.645627498626709	correct
The princess understands that the prince believes in herself.	5.086696147918701	The princess understands that the prince believes in himself.	5.085579872131348	correct
Victor understands that the female player believes in himself.	5.565185546875	Victor understands that the female player believes in herself.	5.524590492248535	correct
The female president finds herself shared the information.	6.574755668640137	The female president finds herself sharing the information.	5.79039192199707	correct
Roger finds himself shared the information.	6.226069450378418	Roger finds himself sharing the information.	5.186748504638672	correct
Ann hears that the father cares for herself.	5.363030433654785	Ann hears that the father cares for himself.	5.211121559143066	correct
Gary hears that the girl cares for himself.	5.037304401397705	Gary hears that the girl cares for herself.	4.653309345245361	correct
Ann sees herself bought some goods.	7.5004167556762695	Ann sees herself buying some goods.	7.170757293701172	correct
Gary sees himself bought some goods.	6.350039005279541	Gary sees himself buying some goods.	6.066598892211914	correct
The female doctor explains that the man helps herself to food.	5.832899570465088	The female doctor explains that the man helps himself to food.	5.672806739807129	correct
Matt explains that the female professor helps himself to food.	6.606438636779785	Matt explains that the female professor helps herself to food.	6.501834392547607	correct
The wife writes that the father teaches herself French.	6.169436454772949	The wife writes that the father teaches himself French.	6.27118444442749	incorrect
Roger writes that the woman teaches himself French.	6.049073696136475	Roger writes that the woman teaches herself French.	5.4336838722229	correct
The wife pictures herself taught a course.	8.129958152770996	The wife pictures herself teaching a course.	7.986806392669678	correct
Roger pictures himself taught a course.	6.839840888977051	Roger pictures himself teaching a course.	7.032817840576172	incorrect
The mother imagines herself moved the rock.	6.349724292755127	The mother imagines herself moving the rock.	6.124989032745361	correct
Martin imagines himself moved the rock.	7.008654594421387	Martin imagines himself moving the rock.	6.571707725524902	correct
The mother imagines herself drew that picture.	6.011470794677734	The mother imagines herself drawing that picture.	5.818980693817139	correct
Thomas imagines himself drew that picture.	7.417553901672363	Thomas imagines himself drawing that picture.	7.266627311706543	correct
Alice sees that the king hit herself.	6.354449272155762	Alice sees that the king hit himself.	6.17073917388916	correct
Jerry sees that the princess hit himself.	6.448929309844971	Jerry sees that the princess hit herself.	6.0699920654296875	correct
Alice sees herself hit that record.	6.935670375823975	Alice sees herself hitting that record.	7.02290153503418	incorrect
Jerry sees himself hit that record.	6.447205543518066	Jerry sees himself hitting that record.	6.531293869018555	incorrect
Catherine believes that the boy is fighting for herself.	4.892960548400879	Catherine believes that the boy is fighting for himself.	4.447981357574463	correct
Dennis believes that the female president is fighting for himself.	5.143702030181885	Dennis believes that the female president is fighting for herself.	5.137999057769775	correct
Catherine imagines herself fought the fire.	7.343688011169434	Catherine imagines herself fighting the fire.	6.596031188964844	correct
Dennis imagines himself fought the fire.	7.340837478637695	Dennis imagines himself fighting the fire.	6.65745735168457	correct
Alice feels that the father is protecting herself.	5.288908004760742	Alice feels that the father is protecting himself.	5.368941783905029	incorrect
The man feels that the girl is protecting himself.	4.831701755523682	The man feels that the girl is protecting herself.	4.679142475128174	correct
Alice imagines herself opened an account.	6.303497791290283	Alice imagines herself opening an account.	6.398542404174805	incorrect
The man pictures himself opened an account.	7.231595993041992	The man pictures himself opening an account.	7.268636703491211	incorrect
Alice reports that the boy helps herself to food.	6.230852127075195	Alice reports that the boy helps himself to food.	5.84429931640625	correct
The king reports that the woman helps himself to food.	6.770205974578857	The king reports that the woman helps herself to food.	6.446331024169922	correct
Alice finds herself helped a family.	6.982531547546387	Alice finds herself helping a family.	5.718621253967285	correct
The king finds himself helped a family.	6.6505913734436035	The king finds himself helping a family.	5.844112873077393	correct
Ruth thinks that the male doctor helps herself to food.	6.005460262298584	Ruth thinks that the male doctor helps himself to food.	6.047082424163818	incorrect
Martin thinks that the woman helps himself to food.	5.6578874588012695	Martin thinks that the woman helps herself to food.	5.330948829650879	correct
Ruth finds herself fixed that car.	8.064887046813965	Ruth finds herself fixing that car.	7.135096073150635	correct
Martin finds himself fixed that car.	6.4151201248168945	Martin finds himself fixing that car.	5.594259262084961	correct
Anna believes that the brother was defending herself.	5.991650104522705	Anna believes that the brother was defending himself.	5.756665229797363	correct
Jack believes that the mother was defending himself.	5.385806083679199	Jack believes that the mother was defending herself.	5.008768081665039	correct
Alice sees herself stopped this car.	6.73960018157959	Alice sees herself stopping this car.	6.426604747772217	correct
The father sees himself stopped this car.	6.197023868560791	The father sees himself stopping this car.	5.938390731811523	correct
Sarah believes that the prince is drawing a picture of herself.	4.3956451416015625	Sarah believes that the prince is drawing a picture of himself.	4.26682710647583	correct
Oliver believes that the girl is drawing a picture of himself.	4.157952785491943	Oliver believes that the girl is drawing a picture of herself.	3.889885663986206	correct
Sarah imagines herself drew a line.	6.584390640258789	Sarah imagines herself drawing a line.	6.164481163024902	correct
Oliver imagines himself drew a line.	7.274197101593018	Oliver imagines himself drawing a line.	6.841087341308594	correct
Kelly feels that the brother trusts herself.	6.491398811340332	Kelly feels that the brother trusts himself.	6.308083534240723	correct
The boy feels that the daughter trusts himself.	6.586525917053223	The boy feels that the daughter trusts herself.	6.4324822425842285	correct
Kelly imagines herself trusted the assistant.	7.189778804779053	Kelly imagines herself trusting the assistant.	6.836088180541992	correct
The boy pictures himself trusted the assistant.	8.890886306762695	The boy pictures himself trusting the assistant.	8.60224437713623	correct
Helen pictures herself performed a song.	7.682774543762207	Helen pictures herself performing a song.	6.965394973754883	correct
John pictures himself performed a song.	8.438470840454102	John pictures himself performing a song.	7.234170436859131	correct
The lady knows that the male player is dressing herself.	6.058175086975098	The lady knows that the male player is dressing himself.	5.916503429412842	correct
The male player knows that the female professor is dressing himself.	5.759081840515137	The male player knows that the female professor is dressing herself.	5.951955795288086	incorrect
The lady finds herself fought in that war.	6.463583469390869	The lady finds herself fighting in that war.	6.0471062660217285	correct
The male player finds himself fought in that war.	6.755605220794678	The male player finds himself fighting in that war.	6.428123474121094	correct
Mary pictures herself gave that speech.	7.6030707359313965	Mary pictures herself giving that speech.	7.598371505737305	correct
Alexander pictures himself gave that speech.	7.404310703277588	Alexander pictures himself giving that speech.	7.172482013702393	correct
Sarah finds herself asked that question.	5.692718982696533	Sarah finds herself asking that question.	5.469320774078369	correct
The prince finds himself asked that question.	5.471761703491211	The prince finds himself asking that question.	5.5803656578063965	incorrect
Catherine imagines herself performed this music.	7.129049301147461	Catherine imagines herself performing this music.	6.504240989685059	correct
Dennis pictures himself performed this music.	8.610243797302246	Dennis pictures himself performing this music.	7.843024253845215	correct
The wife explains that the male president is attacking herself.	6.189436435699463	The wife explains that the male president is attacking himself.	6.241282939910889	incorrect
Lawrence explains that the princess is attacking himself.	6.562109470367432	Lawrence explains that the princess is attacking herself.	6.112819194793701	correct
The mother learns that the father asked herself a question.	5.100783824920654	The mother learns that the father asked himself a question.	5.069149017333984	correct
Ryan learns that the female player asked himself a question.	5.69970178604126	Ryan learns that the female player asked herself a question.	5.806416988372803	incorrect
The mother imagines herself asked some questions.	5.5264692306518555	The mother imagines herself asking some questions.	5.215134143829346	correct
Ryan imagines himself asked some questions.	6.911604881286621	Ryan imagines himself asking some questions.	6.683165073394775	correct
Ruth reports that the father depends on herself.	5.837976932525635	Ruth reports that the father depends on himself.	5.761439800262451	correct
Victor reports that the girl depends on himself.	5.311307430267334	Victor reports that the girl depends on herself.	4.7538580894470215	correct
Ruth finds herself lived with her parents.	5.224766254425049	Ruth finds herself living with her parents.	4.458233833312988	correct
Victor finds himself lived with his parents.	4.353940010070801	Victor finds himself living with his parents.	3.6289596557617188	correct
Maria imagines herself performed this song.	6.767621040344238	Maria imagines herself performing this song.	6.310275554656982	correct
Paul imagines himself performed this song.	7.318880558013916	Paul imagines himself performing this song.	6.681746959686279	correct
Sarah thinks that the male professor brought herself to the park.	5.7337965965271	Sarah thinks that the male professor brought himself to the park.	5.578128814697266	correct
Roger thinks that the female player brought himself to the park.	5.070120334625244	Roger thinks that the female player brought herself to the park.	5.216660976409912	incorrect
Sarah finds herself brought about the change.	6.4331865310668945	Sarah finds herself bringing about the change.	6.024230480194092	correct
Roger finds himself brought about the change.	5.854874134063721	Roger finds himself bringing about the change.	5.24920654296875	correct
The wife writes that the boy helps herself to food.	5.6991801261901855	The wife writes that the boy helps himself to food.	5.403550148010254	correct
The male professor writes that the female player helps himself to food.	6.3605499267578125	The male professor writes that the female player helps herself to food.	6.466159820556641	incorrect
The wife pictures herself fixed the car.	7.850161075592041	The wife pictures herself fixing the car.	7.428112983703613	correct
The male professor pictures himself fixed the car.	7.846113204956055	The male professor pictures himself fixing the car.	7.596123695373535	correct
The girl imagines herself found the place.	5.88959264755249	The girl imagines herself finding the place.	5.988302230834961	incorrect
Jimmy imagines himself found the place.	6.263706684112549	Jimmy imagines himself finding the place.	6.401806831359863	incorrect
Ruth thinks that the male professor understands herself.	7.093761444091797	Ruth thinks that the male professor understands himself.	7.057762622833252	correct
The father thinks that the lady understands himself.	5.925651550292969	The father thinks that the lady understands herself.	5.688870429992676	correct
Ruth finds herself understood the story.	6.842883110046387	Ruth finds herself understanding the story.	6.785179615020752	correct
The father finds himself understood the story.	6.408035755157471	The father finds himself understanding the story.	6.162722110748291	correct
Catherine believes that the male player has prepared herself for the job.	5.420709609985352	Catherine believes that the male player has prepared himself for the job.	5.101205825805664	correct
Alexander believes that the princess prepared himself for the job.	5.024991035461426	Alexander believes that the princess prepared herself for the job.	4.8417840003967285	correct
Catherine imagines herself sent the message.	6.309359550476074	Catherine imagines herself sending the message.	6.163891792297363	correct
Alexander imagines himself sent the message.	6.1528778076171875	Alexander imagines himself sending the message.	6.239392280578613	incorrect
The female professor means to say that the prince is teaching herself.	5.8049421310424805	The female professor means to say that the prince is teaching himself.	5.5944952964782715	correct
The male president means to say that the wife is teaching himself.	5.6933512687683105	The male president means to say that the wife is teaching herself.	5.524748802185059	correct
The female professor imagines herself taught that class.	7.255481243133545	The female professor imagines herself teaching that class.	7.333200931549072	incorrect
The male president imagines himself taught that class.	7.54177713394165	The male president imagines himself teaching that class.	7.608580112457275	incorrect
Helen learns that the male professor changed herself.	7.1287384033203125	Helen learns that the male professor changed himself.	6.908688545227051	correct
The king learns that the lady changed himself.	6.617846965789795	The king learns that the lady changed herself.	6.332197189331055	correct
Helen imagines herself closed the door.	6.672372341156006	Helen imagines herself closing the door.	6.431591510772705	correct
The king imagines himself closed the door.	6.595568656921387	The king imagines himself closing the door.	6.582396984100342	correct
Ruth thinks that the father proves herself.	6.589209079742432	Ruth thinks that the father proves himself.	6.289717197418213	correct
Victor thinks that the girl proves himself.	5.272909641265869	Victor thinks that the girl proves herself.	4.990416049957275	correct
Ruth finds herself proved this case.	7.643095970153809	Ruth finds herself proving this case.	7.368406295776367	correct
Victor finds himself proved this case.	5.829457759857178	Victor finds himself proving this case.	5.56428337097168	correct
Ann explains that the male doctor hides herself.	6.762319087982178	Ann explains that the male doctor hides himself.	6.762233734130859	correct
